trip_id,id,nombre,codigo,descripcion,destino,ida-vuelta,activo,trip_headsign
2597,3568,G-05-053B,53129,053B MUN-BELGRANO,NULL,0,1,CONTROL VN
2598,3569,G-05-053C,53130,053C BELGNO-H.L-UNC,NULL,1,1,CENTRO
2599,3569,G-05-053C,53130,053C BELGNO-H.L-UNC,NULL,0,1,MUNICIPALIDAD
2416,3569,G-05-053C,53131,053C BELGNO-H.L-UNC,NULL,0,1,MUNICIPALIDAD
2608,3569,G-05-053C,53131,053C BELGNO-H.L-UNC,NULL,1,1,PARQUE
2612,3569,G-05-053C,53132,053C BELGNO-H.L-UNC,NULL,1,1,UNC
2613,3569,G-05-053C,53132,053C BELGNO-H.L-UNC,NULL,0,1,CONTROL VN
2642,3570,G-05-053D,53133,053D BEL-H.L-UNC-LIC,NULL,1,1,LICEO
2646,3570,G-05-053D,53133,053D BEL-H.L-UNC-LIC,NULL,0,1,CONTROL VN
2655,3571,G-05-054A,54149,054A MUN-BERM.CTRO,NULL,1,1,CENTRO
2660,3571,G-05-054A,54149,054A MUN-BERM.CTRO,NULL,0,1,CONTROL VN
2453,3571,G-05-054A,54150,054A MUN-BERM.CTRO,NULL,1,1,CENTRO
2454,3571,G-05-054A,54150,054A MUN-BERM.CTRO,NULL,0,1,CONTROL VN
2669,3571,G-05-054A,54151,054A MUN-BERM.CTRO,NULL,1,1,CENTRO
2670,3571,G-05-054A,54151,054A MUN-BERM.CTRO,NULL,0,1,CONTROL VN
2457,3572,G-05-054B,54152,054B MN-ESC-BERM-GOB,NULL,1,1,CENTRO
2458,3572,G-05-054B,54152,054B MN-ESC-BERM-GOB,NULL,0,1,MUNICIPALIDAD
2672,3572,G-05-054B,54153,054B MN-ESC-BERM-GOB,NULL,1,1,CENTRO
2673,3572,G-05-054B,54153,054B MN-ESC-BERM-GOB,NULL,0,1,MUNICIPALIDAD
2461,3572,G-05-054B,54154,054B MN-ESC-BERM-GOB,NULL,1,1,CENTRO
2674,3572,G-05-054B,54154,054B MN-ESC-BERM-GOB,NULL,0,1,CONTROL VN
2690,3573,G-05-054C,54155,054C BERM-CTRO-GOB,NULL,1,1,CENTRO
2679,3573,G-05-054C,54156,054C BERM-CTRO-GOB,NULL,0,1,CONTROL VN
2687,3573,G-05-054C,54156,054C BERM-CTRO-GOB,NULL,1,1,UNC
2678,3573,G-05-054C,54157,054C BERM-CTRO-GOB,NULL,1,1,CENTRO
3317,3574,G-05-054D,54158,054D CTRO-H.LAGO.UNC,NULL,1,1,CENTRO
3266,3574,G-05-054D,54159,054D CTRO-H.LAGO.UNC,NULL,1,1,UNC
3321,3574,G-05-054D,54161,054D CTRO-H.LAGO.UNC,NULL,1,1,CENTRO
2469,3575,G-05-054F,54162,054F CARMEN-CENTRO,NULL,1,1,CENTRO
3323,3575,G-05-054F,54163,054F CARMEN-CENTRO,NULL,1,1,CENTRO
3333,3575,G-05-054F,54169,054F CARMEN-CENTRO,NULL,1,1,CENTRO
3335,3576,G-05-054G,54170,054G COL.HS.GOB.CTRO,NULL,1,1,CENTRO
2799,3576,G-05-054G,54171,054G COL.HS.GOB.CTRO,NULL,1,1,CENTRO
3337,3576,G-05-054G,54172,054G COL.HS.GOB.CTRO,NULL,1,1,CENTRO
3339,3577,G-05-054H,54173,054H C.SEG.-CENTRO,NULL,1,1,CENTRO
3259,3577,G-05-054H,54174,054H C.SEG.-CENTRO,NULL,1,1,UNC
3264,3577,G-05-054H,54174,054H C.SEG.-CENTRO,NULL,0,1,Bº EL CARMEN
3341,3577,G-05-054H,54175,054H C.SEG.-CENTRO,NULL,1,1,UNC
3342,3577,G-05-054H,54175,054H C.SEG.-CENTRO,NULL,0,1,B.CARMEN
3343,3578,G-05-054I,54176,054I C.SEGOVIA-CTRO,NULL,1,1,CENTRO
3344,3578,G-05-054I,54176,054I C.SEGOVIA-CTRO,NULL,0,1,B.CARMEN
3345,3578,G-05-054I,54177,054I C.SEGOVIA-CTRO,NULL,1,1,CENTRO
3346,3578,G-05-054I,54177,054I C.SEGOVIA-CTRO,NULL,0,1,B.CARMEN
2689,3578,G-05-054I,54178,054I C.SEGOVIA-CTRO,NULL,1,1,CENTRO
2805,3578,G-05-054I,54178,054I C.SEGOVIA-CTRO,NULL,0,1,Bº EL CARMEN
3195,3579,G-05-054J,54187,054J BERM-ESC.CART ,NULL,0,1,CONTROL VN
2517,3579,G-05-054J,54188,054J BERM-ESC.CART ,NULL,1,1,ESC.CARTELLONE
2522,3579,G-05-054J,54188,054J BERM-ESC.CART ,NULL,0,1,CONTROL VN
2523,3579,G-05-054J,54189,054J BERM-ESC.CART ,NULL,1,1,ESCOLAR
2524,3579,G-05-054J,54189,054J BERM-ESC.CART ,NULL,0,1,CONTROL VN
2968,3580,G-05-054K,54193,054K-M.C.NIEVE.CTRO,54 NOTTIX TIRASSO,1,1,CENTRO
3314,3580,G-05-054K,54193,054K-MC.NIEVE.CTRO,NULL,0,1,Bº EL CARMEN
3188,3580,G-05-054K,54196,054K-M.C.NIEVE.CTRO,NULL,1,1,CENTRO
3189,3580,G-05-054K,54196,054K-M.C.NIEVE.CTRO,NULL,0,1,CONTROL VN
2692,3581,G-05-055A,55155,055A CENTRO-C.MOLINA,NULL,0,1,C.MOLINA
3282,3581,G-05-055A,55157,055A CENTRO-C.MOLINA,NULL,0,1,COLONIA.MOLINA
3318,3581,G-05-055A,55158,055A CENTRO-C.MOLINA,NO APARECÍA EN EL EXCEL DE GABRIEL,0,1,COLONIA.SEGOVIA
3267,3582,G-05-055B,55159,055B-CTRO.COL SEG.,NULL,0,1,COLONIA.SEGOVIA
3320,3582,G-05-055B,55160,055B-CTRO.COL SEG.,NO APARECÍA EN EL EXCEL DE GABRIEL,0,1,COLONIA.SEGOVIA
3322,3582,G-05-055B,55161,055B-CTRO.COL SEG.,NO APARECÍA EN EL EXCEL DE GABRIEL,0,1,COLONIA.SEGOVIA
2487,3583,G-05-055C,55162,055C CENTRO-C.SEG.,NULL,0,1,C.SEGOVIA
3324,3583,G-05-055C,55163,055C CENTRO-C.SEG.,NULL,0,1,COLONIA.SEGOVIA
3326,3583,G-05-055C,55165,055C CENTRO-C.SEG.,NULL,0,1,COLONIA.SEGOVIA
3328,3584,G-05-055D,55166,055D-COLONIA H.SAUCE,NULL,0,1,COLONIA.SEGOVIA
3330,3584,G-05-055D,55167,055D-COLONIA H.SAUCE,NULL,0,1,COLONIA.SEGOVIA
3332,3584,G-05-055D,55168,055D-COLONIA H.SAUCE,NULL,0,1,COLONIA.SEGOVIA
2715,3585,G-05-055F,55179,055F MUN-B CARMEN,NULL,1,1,COLONIA.SEGOVIA
2499,3585,G-05-055F,55180,055F MUN-B CARMEN,NULL,1,1,COLONIA.SEGOVIA
2708,3585,G-05-055F,55181,055F MUN-B CARMEN,NULL,1,1,COLONIA.SEGOVIA
2818,3586,G-05-055G,55182,055G C.SEG-HS-CARMEN,NULL,0,1,CONTROL VN
2724,3586,G-05-055G,55183,055G C.SEG-HS-CARMEN,NULL,0,1,CONTROL VN
2508,3586,G-05-055G,55184,055G C.SEG-HS-CARMEN,NULL,0,1,CONTROL VN
2510,3587,G-05-055H,55185,055H C.MOLINA-CENTRO,NULL,0,1,C.MOLINA
2862,3587,G-05-055H,55185,055H C.MOLINA-CENTRO,NULL,1,1,CENTRO
2822,3587,G-05-055H,55186,055H C.MOLINA-CENTRO,NULL,0,1,C.MOLINA
2824,3587,G-05-055H,55186,055H C.MOLINA-CENTRO,NULL,1,1,CENTRO
3194,3587,G-05-055H,55187,055H C.MOLINA-CTRO ,NULL,1,1,CENTRO
2878,3588,G-05-055I,55211,055I BERM-CTRO-GOB,NULL,1,1,CENTRO
2879,3588,G-05-055I,55211,055I BERM-CTRO-GOB,NULL,0,1,C.MOLINA
2886,3588,G-05-055I,55212,055I BERM-CTRO-GOB,NULL,1,1,CENTRO
2888,3588,G-05-055I,55212,055I BERM-CTRO-GOB,NULL,0,1,C.MOLINA
3198,3588,G-05-055I,55213,055I BERM-CTRO-GOB,NULL,1,1,COLONIA MOLINA
3221,3588,G-05-055I,55213,055I BERM-CTRO-GOB,NULL,0,1,COLONIA MOLINA
3222,3589,G-05-055J,55214,055J-CENTROxCALLE 7,NULL,1,1,CENTRO
3223,3589,G-05-055J,55214,055J-CENTROxCALLE 7,NULL,0,1,COLONIA MOLINA
3255,3589,G-05-055J,55215,055J-CENTROxCALLE 7,NULL,1,1,CENTRO
3256,3589,G-05-055J,55215,055J-CENTROxCALLE 7,NULL,0,1,CONTROL VN
3319,3590,G-05-056A,56160,056A COL-ALAM-C.GOB,NULL,1,1,CENTRO
2803,3590,G-05-056A,56164,056A COL-ALAM-C.GOB,NULL,1,1,CENTRO
2804,3590,G-05-056A,56164,056A COL-ALAM-C.GOB,NULL,0,1,Bº EL CARMEN
3325,3590,G-05-056A,56165,056A COL-ALAM-C.GOB,NULL,1,1,CENTRO
3327,3591,G-05-056B,56166,056B ALAM-GOB-CTRO,NULL,1,1,CENTRO
3329,3591,G-05-056B,56167,056B ALAM-GOB-CTRO,NULL,1,1,CENTRO
3331,3591,G-05-056B,56168,056B ALAM-GOB-CTRO,NULL,1,1,CENTRO
3334,3592,G-05-056C,56169,056C ALA-E POUG-CAR,NULL,0,1,B.CARMEN
3336,3592,G-05-056C,56170,056C ALA-E POUG-CAR,NULL,0,1,B.CARMEN
2802,3592,G-05-056C,56171,056C ALA-E POUG-CAR,Termina en B  El Carmen y vuelve al Control VN sin trabajar.,0,1,CONTROL VN
3338,3593,G-05-056D,56172,056D-ALAM-EL CARMEN,NULL,0,1,B.CARMEN
3340,3593,G-05-056D,56173,056D-ALAM-EL CARMEN,NULL,0,1,B.CARMEN
2111,3311,G-06-061A,61111,061 M.HOYOS VANDOR,061 MATHUS HOYOS VANDOR,1,1,GODOY CRUZ VANDOR
2112,3311,G-06-061A,61111,061 M.HOYOS VANDOR,061 MATHUS HOYOS VANDOR,0,1,CONTROL GRUPO 6
2125,3311,G-06-061A,61112,061 Vand S.Y Sierr,061 Centro Vandor Sol y Sierra,1,1,CENTRO GODOY CRUZ VANDOR SOL Y SIERRA
2132,3311,G-06-061A,61112,061 S Y SIERRA VANDO,061 MATHUS HOYOS SOL Y SIERRA VANDOR CENTRO CONTROL,0,1,CONTROL GRUPO 6
2128,3612,G-06-061B,61113,61 BAJADA VANDOR,61 BAJADA VANDOR CENTRO CONTROL,0,1,CONTROL GRUPO 6
2131,3612,G-06-061B,61114,61BAJADA SOL Y SIER,61 MATHUS HOYOS BAJADA SOL Y SIERRA VANDOR CENTRO CONTROL,0,1,CONTROL GRUPO 6
2189,3311,G-06-061A,61193,061 BORBOLL SY SIERR,BORBOLLON VANDOR SOL Y SIERRAS POR BELTRAN JUAN B JUSTO,1,1,SOL Y SIERRA
2190,3311,G-06-061A,61193,061 S.Y SIERR BORB,SOL Y SIERRAS EL BORBOLLON ,0,1,EL BORBOLLON
1639,3364,G-06-062A,62121,062A M.HOYOS BELG ,NULL,0,1,LAS HERAS
2109,3364,G-06-062A,62121,062A M.HOYOS BELG,62 MATHUS HOYOS BELGRANO SIN CASA DE GOBIERNO,1,1,CENTRO
1904,3417,G-06-062B,62125,062B H.MORAL H.UNC,62 MATHUS HOYOS SEGUNDO CALLEJON MORALES HOSPITAL UNIVERSIDAD NACIONAL CUYO SIN CASA DE GOBIERNO,1,1,UNC
1905,3417,G-06-062B,62125,062A M.HOY.MOR.CTROL,62 MATHUS HOYOS SEGUNDO CALLEJÓN MORALES,0,1,CONTROL GRUPO 6
1915,3417,G-06-062B,62126,062B MHOSP.UNC C.G,62 MATHUS HOYOS SEGUNDO CALLEJÓN MORALES HOSPITAL UNIVERSIDAD NACIONAL DE CUYO CASA DE GOBIERNO,1,1,CENTRO HOSPITAL UNC
1916,3417,G-06-062B,62126,062B M.H MOR.CTROL,62 MATHUS HOYOS SEGUNDO CALLEJÓN MORALES CONTROL GRUPO 6,0,1,CONTROL GRUPO 6
3347,3417,G-06-062B,62126,062B M.H.MoH.UNC C.G,NULL,1,1,MENDOZA
2187,3417,G-06-062B,62128,062B MHO HOSP. S/CG,NULL,1,1,CENTRO
2188,3417,G-06-062B,62128,062B MHOY H.PIRA SCG,NULL,0,1,CONTROL GRUPO 6
2110,3424,G-06-062C,62129,062C M.H.SEUR B.S.M.,62 MATHUS HOYOS HOSPITAL SIN EUREKA POR B. S. MER SIN CASA DE GOBIERNO,1,1,CENTRO LAGOMAGGIORE
2133,3424,G-06-062C,62129,062C M.H.SEUREK SC.G,62 MATHUS HOYOS HOSPITAL SIN EUREKA SIN CASA DE GOBIERNO,0,1,CONTROL GRUPO 6
1917,3425,G-06-063A,63131,063A I.PATRI SIN C.G,63 INDEPENDENCIA PATRICIA SIN CASA DE GOBIERNO,1,1,CENTRO
1948,3425,G-06-063A,63131,063A INDEP.CONTROL,63 INDEPENDENCIA CONTROL,0,1,CONTROL GRUPO 6
1919,3425,G-06-063A,63132,063A IND.PATRI C.GOB,63 INDEPENDENCIA PATRICIAS CASA DE GOBIERNO,1,1,CENTRO CASA DE GOBIERNO
1950,3425,G-06-063A,63132,063A INDEP.CONTROL,63 INDEPENDENCIA CONTROL,0,1,CONTROL GRUPO 6
1920,3427,G-06-063B,63133,063B IND.AER.SIN C.G,63 INDEPENDENCIA AEROPUERTO SIN CASA DE GOBIERNO,1,1,CENTRO
1949,3427,G-06-063B,63133,063B AEROP.CONTROL,63 AEROPUERTO CONTROL,0,1,CONTROL GRUPO 6
1947,3427,G-06-063B,63134,063B IND.AEROP.C.GOB,63 INDEPENDENCIA AEROPUERTO CON CASA DE GOBIERNO,1,1,CENTRO CASA DE GOBIERNO
1951,3427,G-06-063B,63134,063B IND.AER.CTROL,63 INDEPENDENCIA AEROPUERTO CONTROL,0,1,CONTROL GRUPO 6
2203,3427,G-06-063B,63135,063B INEP.HOSP.S.CG,INDEPENDENCIA,1,1,HOSPITAL SIN CASA DE GOBIERNO
2768,3427,G-06-063B,63135,063B IND.HOSP SIN CG,INDEPENDENCIA HOSPITAL SIN C GOB.,0,1,CONTROL G-6
2806,3431,G-06-063C,63136,063C IND.HOSP.S.CG,INDEPEDENCIA-HOSPITAL-SIN EUREKA-SIN CASA DE GOBIERNO,1,1,CENTRO
2807,3431,G-06-063C,63136,063C INDP H.S/CG BSM,NULL,0,1,CONTROL G-6
2811,3431,G-06-063C,63138,063C IND.H UNC C.CG,NULL,1,1,CENTRO
2814,3431,G-06-063C,63138,063C IND.H UNC C/CG,NULL,0,1,CONTROL G-6
2494,3437,G-06-063D,63143,063D IND.PATR S.CG ,INDEPENDENCIA PATRICICAS SIN CASA DE GOBIERNO CON PARQUE INDUSTRIAL,1,1,CASA DE GOBIERNO
2543,3437,G-06-063D,63143,063D IND.PC.CG C.PI,INDEPENDENCIA PATRICIAS SIN CASA DE GOBIERNO CON  PARQUE INDUSTRIAL,0,1,CONTROL GRUPO 6
2885,3425,G-06-063A,63144,063A IND.PATR.SCGPI,63 INDEPENDENCIA PATRICIA PARQUE INDUSTRIAL SIN CASA DE GOBIERNO,1,1,CENTRO
2889,3425,G-06-063A,63144,063A IND.PATR.CGPI,63 INDEPENDENCIA PATRICIA PARQUE INDUSTRIAL CASA DE GOBIERNO ,0,1,CONTROL
2292,3398,G-06-064,64141,064A UJEMVI S/C.GOB,B  UJEMVI SIN CASA DE GOBIERNO,1,1,CENTRO
2368,3398,G-06-064,64141,064A UJEMVI S/C.GOB,B UJEMVI SIN CASA DE GOBIERNO,0,1,CONTROL GRUPO 6
2485,3398,G-06-064,64142,064A UJEMVI C/C.GOB,B UJEMVI CON CASA DE GOBIERNO,0,1,CONTROL GRUPO 6
2880,3398,G-06-064,64142,064A UJEMVI C/C.GOB,64 UJENVI CON CASA DE GOBIERNO,1,1,CENTRO CASA DE GOBIERNO
2819,3404,G-06-065,65151,065A 1 DE MAYO,1 DE MAYO,1,1,CENTRO
2823,3404,G-06-065,65151,065A 1 DE MAYO,1 DE MAYO,0,1,CONTROL G-6
2675,3420,G-06-066,66161,066A DOR MATHEU-S/CG,DORR-MATHEU-S/CG,1,1,CENTRO
2887,3420,G-06-066,66161,066A DOR-MATHEU-S/CG,066A DORREGO MATHIU SIN CASA DE GOBIERNO,0,1,CONTROL
2610,3420,G-06-066,66162,66 DORR-MATHEU-C/CG,DORREGO-MATHEU-CON CASA DE GOBIERNO,1,1,CENTRO
2611,3420,G-06-066,66162,066A DOR-MATHEU-S/CG,DORREGO-MATHEU CON CASA DE GOBIERNO,0,1,CONTROL G-6
2624,3432,G-06-067,67171,067A EXP DORR S/CG,67 EXPRESO DORREGO SIN CASA DE GOBIERNO,1,1,CENTRO
2629,3432,G-06-067,67171,067A EXP DORR S/CG,67 EXPRESO DORREGO SIN CASA DE GOBIERNO,0,1,LAS HERAS
2574,3432,G-06-067,67172,067A EXP-DOR C/CGOB,67 EXPRESO DORREGO CON CASA DE GOBIERNO,1,1,CENTRO
2575,3432,G-06-067,67172,067A EXP DOR C/CGOB,67 EXPRESO DORREGO CON CASA DE GOBIERNO,0,1,LAS HERAS
2528,3434,G-06-068,68181,068A ORTIZ S/CG,ORTIZ SIN CASA DE GOBIERNO,0,1,CONTROL G-6
2529,3434,G-06-068,68181,068A ORTIZ S/CG,ORTIZ SIN CASA DE GOBIERNO,1,1,CENTRO
2526,3434,G-06-068,68182,068A ORTIZ C/CG,68 ORTIZ CON CASA DE GOBIERNO ,1,1,CENTRO
2527,3434,G-06-068,68182,068A ORTIZ C/CG,68 ORTIZ CON CASA DE GOBIERNO ,0,1,CONTROL GRUPO 6
2134,3405,G-06-069,69191,069A HOSP. NOTTI,069A HOSP. NOTTI,1,1,HOSPITAL NOTTI
2135,3405,G-06-069,69191,069A HOSP. NOTTI,069A HOSP. NOTTI,0,1,CONTROL GRUPO 6
2191,3405,G-06-069,69192,069 MUNI LAS HER,MUNICIPALIDAD LAS HERAS,1,1,MUNICIPALIDAD LAS HERAS
2192,3405,G-06-069,69192,069 MUNI LAS HERAS,NULL,0,1,CONTROL GRUPO 6
2421,3594,G-05-071A,71134,071A GLLEN-G.CxTER,NULL,1,1,GODOY CRUZ
2422,3594,G-05-071A,71134,071A GLLEN-G.CxTER,NULL,0,1,GUAYMALLEN
2874,3594,G-05-071A,71135,071A GLLEN-G.CxTER,NULL,1,1,GODOY CRUZ
2875,3594,G-05-071A,71135,071A GLLEN-G.CxTER,NULL,0,1,CONTROL VN
2425,3595,G-05-071B,71136,071B GLLEN-GC-GOBxOB,NULL,1,1,GODOY CRUZ
2426,3595,G-05-071B,71136,071B GLLEN-GC-GOBxOB,NULL,0,1,GUAYMALLEN
2881,3595,G-05-071B,71137,071B GLLEN-GC-GOBxOB,NULL,1,1,GODOY CRUZ
2882,3595,G-05-071B,71137,071B GLLEN-GC-GOBxOB,NULL,0,1,CONTROL VN
2429,3596,G-05-072C,72138,072C S.IGN-TER-CGOB,NULL,1,1,GODOY CRUZ
2430,3596,G-05-072C,72138,072C S.IGN-TER-C.GOB,NULL,0,1,GUAYMALLEN
2896,3596,G-05-072C,72139,072C S.IGN-TER-C.GOB,NULL,1,1,GODOY CRUZ
2897,3596,G-05-072C,72139,072C S.IGN-TER-C.GOB,NULL,0,1,CONTROL VN
2435,3597,G-05-072F,72140,072F S.IGN COLON GOB,NULL,1,1,GODOY CRUZ
2436,3597,G-05-072F,72140,072F S.IGN-COLON-GOB,NULL,0,1,GUAYMALLEN
2899,3597,G-05-072F,72141,072F S.IGN-COLON-GOB,NULL,1,1,GODOY CRUZ
2900,3597,G-05-072F,72141,072F S.IGN-COLON-GOB,NULL,0,1,CONTROL VN
3014,3598,G-05-073A,73142,073A B°SUPE/Jud/C.G.,NULL,1,1,CENTRO
2439,3598,G-05-073A,73143,073A B°SUPE/Jud/C.G.,NULL,1,1,CENTRO
2442,3598,G-05-073A,73144,073A B°SUPE-Jud-C.G.,NULL,0,1,SUPE
2906,3599,G-05-073B,73145,073B B°SUPE/Jud/C.G.,NULL,0,1,B.SUPE
3013,3599,G-05-073B,73242,073B B°SUPE/Jud/C.G.,NULL,1,1,CENTRO
3016,3599,G-05-073B,73243,073B B°SUPE/Jud/C.G.,NULL,1,1,CENTRO
3020,3605,G-05-073C,73244,073C B°SUPE-Jud-C.G.,NULL,0,1,Bº SUPE
3022,3605,G-05-073C,73245,073C B°SUPE/Jud-C.G.,NULL,0,1,B.SUPE
3015,3600,G-05-074A,74142,074A B°SUPE-Jud-C.G.,NULL,0,1,Bº SUPE
2440,3600,G-05-074A,74143,074A B°SUPE/Jud/C.G.,NULL,0,1,SUPE
2441,3600,G-05-074A,74144,074A B°SUPE/Jud/C.G.,NULL,1,1,CENTRO
2905,3601,G-05-074B,74145,074B B°SUPE/Jud/C.G.,NULL,1,1,CENTRO
3018,3601,G-05-074B,74242,074B B°SUPE-Jud-C.G.,NULL,0,1,B.SUPE
3017,3601,G-05-074B,74243,074B B°SUPE/Jud/C.G.,NULL,0,1,Bº SUPE
3019,3602,G-05-074C,74244,074C B°SUPE/Jud/C.G.,NULL,1,1,CENTRO
3021,3602,G-05-074C,74245,074C B°SUPE/Jud/C.G.,NULL,1,1,CENTRO
2445,3603,G-05-075A,75146,075A SUPE-PLAZA G.C.,NULL,1,1,PZA.GODOYCRUZ
2446,3603,G-05-075A,75146,075A SUPE-PLAZA G.C.,NULL,0,1, SUPE
3153,3603,G-05-075A,75190,075A SUPE-PLAZA G.C.,75B SOl ySIERA.P.GC ,1,1,PLAZA GODOY CRUZ
3160,3603,G-05-075A,75190,075A SUPE-PLAZA G.C.,75B SOl ySIERA.P.GC ,0,1,B.SUPE
2447,3604,G-05-076A,76147,076A EXPR/SUPE/CTRO,NULL,1,1,CENTRO
2448,3604,G-05-076A,76147,076A EXPR-SUPE-CTRO,NULL,0,1,B SUPE
2449,3604,G-05-076A,76148,076A EXPR/SUPE-CTRO,NULL,0,1,B.SUPE
2903,3406,G-04-081,81215,081-Roca x SMartin,NULL,1,1,CENTRO
2904,3406,G-04-081,81215,081-Roca x SMartin,NULL,0,1,LAS HERAS
2914,3406,G-04-081,81216,081-Roca x SMartin ,NULL,1,1,Centro
2935,3406,G-04-081,81216,081 Roca x SanMartín,NULL,0,1,Panquehua
2915,3407,G-04-082A,82221,082-S. Miguel C.Gob,NULL,1,1,Centro
2936,3407,G-04-082A,82221,082-San Miguel C.Gob,NULL,0,1,Panquehua
2916,3407,G-04-082A,82222,082-San Miguel C.Gob,NULL,1,1,Centro
2937,3407,G-04-082A,82222,082-San Miguel C.Gob,NULL,0,1,Panquehua
2940,3408,G-04-083,83231,083 Finca González,NULL,0,1,Panquehua
2977,3408,G-04-083,83231,083 Finca González,NULL,1,1,CENTRO
2920,3408,G-04-083,83232,083-Finca González  ,NULL,1,1,Centro
2941,3408,G-04-083,83232,083 Finca González,NULL,0,1,Panquehua
2942,3409,G-04-084,84245,084 Minetti,NULL,0,1,Minetti
2974,3409,G-04-084,84245,084 Minetti,NULL,1,1,CENTRO
2922,3409,G-04-084,84246,084-Minetti  ,NULL,1,1,Centro
2943,3409,G-04-084,84246,084 Minetti,NULL,0,1,Minetti
2923,3410,G-04-086,86261,086-Espejo Casa Gob.,NULL,1,1,Centro
2944,3410,G-04-086,86261,086-Espejo Casa Gob.,NULL,0,1,Bo.Espejo
2924,3410,G-04-086,86262,086-Espejo Casa Gob.,NULL,1,1,Centro
2945,3410,G-04-086,86262,086-Espejo Casa Gob.,NULL,0,1,Bo.Espejo
2925,3411,G-04-087A,87271,087-Municip.Pza. C/G,NULL,1,1,Centro
2946,3411,G-04-087A,87271,087-Municip.Pza. C/G,NULL,0,1,Bo.Municipal
2926,3411,G-04-087A,87272,087-Municip.Pza. C/G,NULL,1,1,Centro
2947,3411,G-04-087A,87272,087-Municip.Pza. C/G,NULL,0,1,Bo.Municipal
2950,3412,G-04-087B,87275,087 Hosp. Carrillo,NULL,0,1,Bo.Municipal
2976,3412,G-04-087B,87275,087 Hosp. Carrillo,NULL,1,1,HOSPITAL CARRILLO
2928,3413,G-04-087C,87276,087-Municip.Salta,NULL,1,1,Centro
2930,3413,G-04-087C,87277,087-Municip.Salta,NULL,1,1,Centro
2951,3413,G-04-087C,87277,087 Municip.x Salta,NULL,0,1,Bo.Municipal
2931,3413,G-04-087C,87279,087-Municip.Salta,NULL,1,1,Centro
2952,3413,G-04-087C,87279,087-Municip.Salta,NULL,0,1,Bo.Municipal
2932,3414,G-04-088,88281,088-Shopping - Notti,NULL,1,1,Shopping
2953,3414,G-04-088,88281,088 Shopping - Notti,NULL,0,1,Panquehua
2101,3296,G-07-092ESC,90129,ESC CHAMPAGNAT VTA,ESCOLAR CAMPAGNAT EL CHALLAO VUELTA,0,1,ESCOLAR
1649,3292,G-07-091A,91111,091A S.Mart SC.Gob,NULL,1,1,Ba. San Martin
1654,3292,G-07-091A,91111,091A S.Mart.SC.Gob,NULL,0,1,Mendoza
1679,3292,G-07-091A,91112,091A S.MART-C.GOB,NULL,1,1,Ba. SAN MARTIN
2893,3292,G-07-091A,91112,091A S.Mart C/Gob,91 San Martin con casa de gobierno,0,1,terminal
1699,3293,G-07-091B,91113,091B Ba S Mar NOTT,091B Ba. San Martin Hospital Pediatrico SC de Gobierno,1,1,Ba. San Martin
1923,3293,G-07-091B,91113,091B S MAR NOTT C8,91 BARRIO SAN MARTIN HOSPITAL NOTTI CONTROL G-8,0,1,CONTROL G-8 NUEVO
1824,3293,G-07-091B,91114,091B BSMAR NOTTI,91 BARRIO SAN MARTIN HOSPITAL PEDIATRICO S/CG,1,1,Ba. San Martin
1902,3293,G-07-091B,91114,091B S MAR NOTTI ,91 BARRIO SAN MARTIN HOSPITAL NOTTI SIN CASA DE GOBIERNO,0,1,CONTROL G-8 NUEVO
1926,3293,G-07-091B,91115,091B VIAJ UNC S M,91 BARRIO VIAJANTES UNC BARRIO SAN MARTIN ,1,1,UNC
1927,3293,G-07-091B,91115,091B UNC VIAJANTES,91 B  SAN MARTIN UNC B  VIAJANTES ,0,1,UNC
1928,3294,G-07-092A,92117,092A Ba. MUNICIP,92 BARRIO MUNICIPAL ,1,1,BARRIO MUNICIPAL
1929,3294,G-07-092A,92117,092A Ba MUNICIP ,92 BARRIO MUNICIPAL TERMINAL,0,1,Terminal
1931,3294,G-07-092A,92118,092A Ba.MUN PELUQ,92 BARRIO MUNICIPAL CON BARRIO LOS PELUQUEROS,1,1,Ba. Municipal 
1932,3294,G-07-092A,92118,092A Ba. PELUQ ,92 Ba. los Peluqueros centro ,0,1,Terminal
1933,3294,G-07-092A,92119,092A Ba. MUNI NOTT,92 Ba. MUNICIPAL HOSPITAL PEDIATRICO,1,1,BARRIO MUNICIPAL
1934,3294,G-07-092A,92119,092A Ba.MUNI NOTTI,92 BARRIO MUNICIPAL HOSP PEDIATRICO,0,1,CONTROL G-8 NUEVO
2153,3295,G-07-092B,92120,092B B MUN INF UNC,92 BARRIO MUNICIPAL HOSPITAL LAGOMAGGIORE UNC ,0,1,BARRIO MUNICIPAL
2154,3295,G-07-092B,92120,092B MUNI HOSP UNC,92 BARRIO MUNICIPAL B  INFANTA HOSPITAL LAGOMAGGIORE UNC,1,1,UNC
1943,3295,G-07-092B,92121,092B INFAN MUNIC,92-94 Barrio Infanta Barrio Municipal ,1,1,BARRIO MUNICIPAL
1952,3295,G-07-092B,92121,092B MUNIC INFANT,92-94 Barrio Municipal Barrio Infanta Terminal,0,1,Terminal
1983,3297,G-07-092EXP,92122,092EX EXPR RECONQ,EXPRESO RECONQUISTA,0,1,BARRIO MUNICIPAL
2156,3297,G-07-092EXP,92122,092EX EXPR RECONQ,EXPRESO RECONQUISTA CENTRO,1,1,CASA DE GOBIERNO
