stop_id,stop_code,stop_desc,stop_name,stop_lat,stop_lon,stop_calle,stop_numero,stop_entre,stop_esquina
1209,M1209,,Santiago Del Estero 801,-32.8712410996,-68.8235489272,Santiago Del Estero,801,Ramirez,
1210,M1210,,Santiago Del Estero 1002,-32.8711419778,-68.8210812949,Santiago Del Estero,1002,Chenaut,
1216,M1216,,Bajada De Arrollabes 2852,-32.8704797441,-68.8190526712,Bajada De Arrollabes,2852,Castelar,
1217,M1217,,Bajada De Arrollabes 2952,-32.8691133595,-68.8180032843,Bajada De Arrollabes,2952,Gob. Gonzalez,
1255,M1255,,Paso De Los Andes 1601,-32.8806016953,-68.8578206415,Paso De Los Andes,1601,Saenz Peña,
1263,M1263,,Paso De Los Andes 1701,-32.8794574032,-68.8572520132,Paso De Los Andes,1701,J. de Dios Videla,
1267,M1267,,Paso De Los Andes 1901,-32.8774390881,-68.8564902659,Paso De Los Andes,1901,Suipacha,
1272,M1272,,Paso De Los Andes 2101,-32.875159418,-68.855991375,Paso De Los Andes,2101,Cnel. Moldes,
1276,M1276,,Paso De Los Andes 2351,-32.8731590268,-68.8554066534,Paso De Los Andes,2351,J. Newbery,
1306,M1306,,Paso De Los Andes 301,-32.8960617064,-68.8592046614,Paso De Los Andes,301,Sobremonte,
1312,M1312,,Paso De Los Andes 451,-32.8941158394,-68.8589578981,Paso De Los Andes,451,M. A. Saez,
1316,M1316,,Paso De Los Andes 621,-32.8918365983,-68.8589793558,Paso De Los Andes,621,A. Villanueva,
1324,M1324,,Paso De Los Andes 801,-32.8896023445,-68.858968627,Paso De Los Andes,801,Martin Zapata,
1332,M1332,,Paso De Los Andes 31,-32.9006829691,-68.8598054762,Paso De Los Andes,31,Luzuriaga,
1334,M1334,,Martínez De Rosas 72,-32.9002214452,-68.8573075547,Martínez De Rosas,72,Luzuriaga,
1341,M1341,,Paso De Los Andes 101,-32.8984399302,-68.8594406958,Paso De Los Andes,101,Lamadrid,
1424,M1424,,Panocchia,-32.9860441172,-68.8808901799,Panocchia,,LINIERS,
1472,M1472,,Bajada Del Cerro,-32.8857167792,-68.8954181434,Bajada Del Cerro,,UCIM,
1473,M1473,,Bajada Del Cerro,-32.8860056489,-68.8955314668,Bajada Del Cerro,,UCIM,
1474,M1474,,Pablo Neruda,-32.8870530048,-68.9074780257,Pablo Neruda,,LOS LIROS,
1475,M1475,,Pablo Neruda,-32.8872579698,-68.9083363326,Pablo Neruda,,LOS LIROS,
1476,M1476,,Pablo Neruda,-32.8876341131,-68.9098893316,Pablo Neruda,,PELLEORINI,
1477,M1477,,Pablo Neruda,-32.8878751143,-68.9107825072,Pablo Neruda,,alear,
1478,M1478,,Piedra Del Águila,-32.8895981409,-68.9106376679,Piedra Del Águila,,CALLE,
1479,M1479,,Piedra Del Águila,-32.8907738339,-68.9102836164,Piedra Del Águila,,CALLE,
1480,M1480,,Piedra Del Águila,-32.8902355396,-68.9086286934,Piedra Del Águila,,CALLE,
1481,M1481,,Bajada Del Cerro,-32.8895012919,-68.9062281163,Bajada Del Cerro,,CALLE 1,
1482,M1482,,Bajada Del Cerro,-32.8869111057,-68.8990237029,Bajada Del Cerro,,CALLE,
1483,M1483,,Avenida Del Libertador,-32.8870259765,-68.8991953643,Avenida Del Libertador,,CALLE C,
1484,M1484,,Bajada Del Cerro,-32.8882760307,-68.9026902826,Bajada Del Cerro,,AV DEL LIBERTADOR,
1485,M1485,,Bajada Del Cerro,-32.8879168844,-68.9025762636,Bajada Del Cerro,,CALLE C,
1488,M1488,,Cane,-32.8335719635,-68.7658067858,Cane,,PASO HONDO,
1498,M1498,,Aristóbulo Del Valle,-32.8457992621,-68.7745494461,Aristóbulo Del Valle,,PRESIDENTE QUINTANA,
1499,M1499,,Aristóbulo Del Valle,-32.84744813,-68.774864932,Aristóbulo Del Valle,,GRAL PAZ,
1500,M1500,,Aristóbulo Del Valle,-32.8507363011,-68.7756400905,Aristóbulo Del Valle,,GRAL PAZ,
1501,M1501,,Aristóbulo Del Valle,-32.8530644802,-68.7761892727,Aristóbulo Del Valle,,SEGURA PP,
1508,M1508,,Recuerdo,-32.8056884113,-68.7632938824,Recuerdo,,PASO HONDO,
1509,M1509,,Recuerdo,-32.8053378466,-68.7674627057,Recuerdo,,PASO HONDO,
1510,M1510,,Recuerdo,-32.8053316469,-68.767421802,Recuerdo,,RUTA 40,
1511,M1511,,Recuerdo,-32.8048367959,-68.7723356089,Recuerdo,,RUTA 40,
1526,M1526,,Aristóbulo Del Valle,-32.8321323339,-68.7706035725,Aristóbulo Del Valle,,CANE,
1527,M1527,,Aristóbulo Del Valle,-32.8340451922,-68.7714437744,Aristóbulo Del Valle,,MONTEAVARO,
1536,M1536,,Aristóbulo Del Valle,-32.8354588216,-68.7719963095,Aristóbulo Del Valle,,GRAL. LAVALLE,
1537,M1537,,Aristóbulo Del Valle,-32.8401322585,-68.7731536827,Aristóbulo Del Valle,,TOTORA,
1538,M1538,,Aristóbulo Del Valle,-32.8402567674,-68.7731878809,Aristóbulo Del Valle,,TOTORA,
1548,M1548,,Aristóbulo Del Valle,-32.853032935,-68.7761906139,Aristóbulo Del Valle,,SEGURA PP,
1549,M1549,,Aristóbulo Del Valle,-32.860544884,-68.7780614546,Aristóbulo Del Valle,,MAURE,
1552,M1552,,Aristóbulo Del Valle,-32.8403401489,-68.7732006214,Aristóbulo Del Valle,,TOTORA,
1553,M1553,,Aristóbulo Del Valle,-32.8419548041,-68.7736438564,Aristóbulo Del Valle,,FLORIDA,
1554,M1554,,Aristóbulo Del Valle,-32.8417142415,-68.7735922239,Aristóbulo Del Valle,,LA FLORIDA,
1555,M1555,,Aristóbulo Del Valle,-32.8446251742,-68.7742828927,Aristóbulo Del Valle,,LUZURIAGA,
1556,M1556,,Aristóbulo Del Valle,-32.8441035006,-68.7739476166,Aristóbulo Del Valle,,FLORIDA,
1557,M1557,,Aristóbulo Del Valle,-32.8457659723,-68.7745511136,Aristóbulo Del Valle,,PRESIDENTE QUINTANA,
1558,M1558,,Aristóbulo Del Valle,-32.847390669,-68.7748743198,Aristóbulo Del Valle,,GRAL PAZ,
1570,M1570,,Aristóbulo Del Valle,-32.8605956066,-68.7780575832,Aristóbulo Del Valle,,MAURE,
1571,M1571,,Aristóbulo Del Valle,-32.8605404071,-68.7780595948,Aristóbulo Del Valle,,MAURE,
1575,M1575,,Tirasso,-32.8639948116,-68.7497488787,Tirasso,,AV MATHUS HOYOS,
1576,M1576,,Tirasso,-32.8697576732,-68.751562052,Tirasso,,PADRE MATHUS,
1577,M1577,,Tirasso,-32.8704605454,-68.7516505649,Tirasso,,AV MATHUS HOYOS,
1578,M1578,,Tirasso,-32.8739680651,-68.7529219319,Tirasso,,PADRE MATHUS,
1579,M1579,,Tirasso,-32.8746573879,-68.7529031565,Tirasso,,AV MATHUS HOYOS,
1585,M1585,,Carril Lavalle,-32.8604328245,-68.748252206,Carril Lavalle,,TIRASSO,
1587,M1587,,Carril Lavalle,-32.8588894776,-68.7457684805,Carril Lavalle,,MALARRO DE TORRE,
1594,M1594,,Carril Lavalle,-32.853552332,-68.7286083778,Carril Lavalle,,BUENOS AIRES,
1600,M1600,,Guaymare,-32.8532160389,-68.7156687309,Guaymare,,BUENOS VECINOS,
1602,M1602,,Buenos Aires,-32.8652699728,-68.719262891,Buenos Aires,,CALLEJON UNICO,
1603,M1603,,Tabernera,-32.8698297629,-68.6965660383,Tabernera,,FERRARI,
1604,M1604,,Ferrari,-32.8680950878,-68.6957560112,Ferrari,,TABERNERA,
1606,M1606,,Ferrari,-32.8704537871,-68.6904130508,Ferrari,,MIRALLE,
1607,M1607,,Ferrari,-32.8767996609,-68.6764467885,Ferrari,,SEVERO D CASTILLO,
1614,M1614,,Carril Costa De Araujo,-32.861541314,-68.6631872882,Carril Costa De Araujo,,SEVERO DEL CASTILLO,
1616,M1616,,Carril Costa De Araujo,-32.8596442564,-68.6538418015,Carril Costa De Araujo,,SEVERO DEL CASTILLO,
1617,M1617,,Carril Costa De Araujo,-32.8603291845,-68.6571731051,Carril Costa De Araujo,,CARRIL COSTA DE ARAUJO,
1618,M1618,,Avenida Del Libertador,-32.884462184,-68.872467822,Avenida Del Libertador,,ozarli,
1621,M1621,,Avenida Del Libertador,-32.8841603577,-68.8743138524,Avenida Del Libertador,,OZARLI,
1623,M1623,,Avenida Del Libertador,-32.8836890337,-68.8750340255,Avenida Del Libertador,,OZARLI,
1647,M1647,,Avenida Del Libertador,-32.8854909759,-68.8672294678,Avenida Del Libertador,,PADRE CONTRERAS,
1648,M1648,,Avenida Del Libertador,-32.8854273454,-68.8667620929,Avenida Del Libertador,,PADRE CONTRERAS,
1655,M1655,,Avenida Del Libertador,-32.8860979969,-68.8635219844,Avenida Del Libertador,,PADRE CONTRERAS,
1656,M1656,,Avenida Del Libertador,-32.8861734519,-68.8636165323,Avenida Del Libertador,,LAS TIPAS,
1659,M1659,,Avenida Del Libertador 1102,-32.8859504653,-68.86395382,Avenida Del Libertador,1102,AV DEL LIBERTADOR,
1662,M1662,,Avenida De Las Palmeras,-32.8899906034,-68.8693604829,Avenida De Las Palmeras,,LAS PICHARDAS,
1663,M1663,,Avenida De Las Palmeras,-32.8935975731,-68.8676599623,Avenida De Las Palmeras,,LAS PICHARDAS,
1669,M1669,,Avenida Del Prado Español 702,-32.8988056296,-68.864735684,Avenida Del Prado Español,702,THAYS,
1670,M1670,,San Francisco De Asís,-32.9009118496,-68.8668358536,San Francisco De Asís,,THAYS,
1671,M1671,,San Francisco De Asís,-32.9003465926,-68.8708960475,San Francisco De Asís,,THAYS,
1687,M1687,,Bajada Del Cerro,-32.8912727104,-68.8971568854,Bajada Del Cerro,,EMILIO COM,
1688,M1688,,Bajada Del Cerro,-32.8912665167,-68.8971428038,Bajada Del Cerro,,AV DEL LIBERTADOR,
1689,M1689,,Bajada Del Cerro,-32.8915058188,-68.8835010888,Bajada Del Cerro,,SAN FRANCISCO DE ASIS,
1690,M1690,,San Francisco De Asís,-32.8937304527,-68.8843298914,San Francisco De Asís,,BAJADA DEL CERRO,
1691,M1691,,San Francisco De Asís,-32.8916961339,-68.8844767423,San Francisco De Asís,,BAJADA DEL CERRO,
1692,M1692,,Bajada Del Cerro,-32.8914421927,-68.8835983189,Bajada Del Cerro,,SAN FRANCISCO DE ASIS,
1693,M1693,,Bajada Del Cerro,-32.8927254048,-68.8792920323,Bajada Del Cerro,,SAN FRANCISCO DE ASIS,
1694,M1694,,Bajada Del Cerro,-32.8925716906,-68.878891042,Bajada Del Cerro,,THAYS,
1695,M1695,,Bajada Del Cerro,-32.8928954474,-68.8754155697,Bajada Del Cerro,,SAN FRANCISCO DE ASIS,
1696,M1696,,Bajada Del Cerro,-32.8929010779,-68.8754712255,Bajada Del Cerro,,THAYS,
1697,M1697,,Bajada Del Cerro,-32.8928199981,-68.8728004159,Bajada Del Cerro,,THAYS,
1700,M1700,,San Francisco De Asís,-32.8987065386,-68.8789171936,San Francisco De Asís,,EMILIO COM,
1701,M1701,,San Francisco De Asís,-32.8952332173,-68.8823926659,San Francisco De Asís,,EMILIO COM,
1702,M1702,,San Francisco De Asís,-32.8948841323,-68.8829089911,San Francisco De Asís,,BAJADA DEL CERRO,
1974,M1974,,Virgen Del Milagro 302,-32.9021628232,-68.7710473128,Virgen Del Milagro,302,x,
7429,M7429,,Segura Pp,-32.8545610033,-68.7935241676,Segura Pp,,MAIPU,
2009,M2009,,9 De Julio 1302,-32.8879744334,-68.840084538,9 De Julio,1302,Gutiérrez,
2012,M2012,,25 De Mayo 1302,-32.8867636093,-68.8465689294,25 De Mayo,1302,general gutierrez,
2022,M2022,,25 De Mayo 1502,-32.8847049169,-68.8459949367,25 De Mayo,1502,AVENIDA GRAL LAS HERAS,
2060,M2060,,Paso De Los Andes 2501,-32.8709888008,-68.8549985813,Paso De Los Andes,2501,FERROV. ARG.,
2068,M2068,,Paso De Los Andes 2701,-32.8692392104,-68.8547307367,Paso De Los Andes,2701,J.A CALLE ,
2077,M2077,,Paso De Los Andes 2902,-32.8680316918,-68.8548675294,Paso De Los Andes,2902,J.A CALLE,
2078,M2078,,Paso De Los Andes 2901,-32.8673288003,-68.8548272963,Paso De Los Andes,2901,F.FADER,
2083,M2083,,Paso De Los Andes 3101,-32.8660807035,-68.8549614067,Paso De Los Andes,3101,LUIS AGOTE,
2110,M2110,,Provincia Del Chaco 2901,-32.8678357808,-68.8484093113,Provincia Del Chaco,2901,S.M.DE ORO,
2144,M2144,,Aristóbulo Del Valle 901,-32.8801085167,-68.81569234,Aristóbulo Del Valle,901,LOPEZ Y PLANES,
2145,M2145,,Aristóbulo Del Valle 1201,-32.8799874425,-68.8134352611,Aristóbulo Del Valle,1201,GRAL MITRE,
2150,M2150,,Aristóbulo Del Valle 401,-32.8807105064,-68.8218164937,Aristóbulo Del Valle,401,BARCALA,
2151,M2151,,Aristóbulo Del Valle 301,-32.8805618395,-68.8236377137,Aristóbulo Del Valle,301,DE LA RETA,
2152,M2152,,Aristóbulo Del Valle 201,-32.8804920111,-68.8248923169,Aristóbulo Del Valle,201,MATIENZO,
2153,M2153,,Aristóbulo Del Valle 541,-32.880683604,-68.8211363158,Aristóbulo Del Valle,541,Aristobulo del Valle,
2155,M2155,,De La Reta F. 1702,-32.8831033915,-68.823518514,De La Reta F.,1702,CORREA SAA,
2156,M2156,,De La Reta F. 1601,-32.8831612215,-68.8235081023,De La Reta F.,1601,CORREA SAA,
2168,M2168,,Fray Justo Santa María De Oro 1001,-32.8851540579,-68.8170079041,Fray Justo Santa María De Oro,1001,ALVEAR,
2169,M2169,,Fray Justo Santa María De Oro 1201,-32.8852131838,-68.8144564528,Fray Justo Santa María De Oro,1201,GRAL MITRE,
2182,M2182,,Av. Gdor Ricardo Videla 296,-32.8878179063,-68.8290736315,Av. Gdor Ricardo Videla,296,O.BRIEN,
2199,M2199,,Avenida Bandera De Los Andes 602,-32.894147209,-68.8248133003,Avenida Bandera De Los Andes,602,DE LA RETA,
2200,M2200,,Avenida Bandera De Los Andes 902,-32.8943893185,-68.8206270426,Avenida Bandera De Los Andes,902,Necochea,
2659,M2659,,Los Musicos,-32.9638590224,-68.811011184,Los Musicos,,LOS EDUCADORES,
2211,M2211,,Avenida Bandera De Los Andes 202,-32.8940965348,-68.8275645762,Avenida Bandera De Los Andes,202,ALBERDI,
2212,M2212,,Avenida Bandera De Los Andes 99,-32.8933675771,-68.8302157713,Avenida Bandera De Los Andes,99,COSTANERA,
2224,M2224,,De La Reta F. 1501,-32.8843948378,-68.8236978141,De La Reta F.,1501,Olascoaga,
2229,M2229,,25 De Mayo 302,-32.8975655714,-68.8314739589,25 De Mayo,302,Sobremonte,
2230,M2230,,San Juan De Dios 102,-32.8981519337,-68.8339358348,San Juan De Dios,102,FLORIDA,
2237,M2237,,San Juan De Dios 302,-32.8998240896,-68.8339532692,San Juan De Dios,302,ADOLFO CALLE,
2239,M2239,,Remedios De Escalada 402,-32.9009555899,-68.8303671813,Remedios De Escalada,402,J. V. Gonzalez,
2241,M2241,,San Juan De Dios 502,-32.9018987575,-68.8339921612,San Juan De Dios,502,J. GODOY,
2248,M2248,,Remedios De Escalada 602,-32.902609877,-68.830399332,Remedios De Escalada,602,Lamadrid,
2249,M2249,,San Juan De Dios 902,-32.9044198218,-68.8340940852,San Juan De Dios,902,Berutti,
2253,M2253,,Remedios De Escalada 902,-32.9044298043,-68.8307482651,Remedios De Escalada,902,BERUTTI,
2255,M2255,,Remedios De Escalada 1102,-32.9056944587,-68.8310249572,Remedios De Escalada,1102,VELEZ SARSFIELD,
2257,M2257,,San Juan De Dios 1202,-32.9067612284,-68.834495746,San Juan De Dios,1202,Luzuriaga,
7116,M7116,,9 De Julio,-32.8441569167,-68.836779813,9 De Julio,,CACHEUTA,
2260,M2260,,Remedios De Escalada 1400,-32.9083510874,-68.8320649838,Remedios De Escalada,1400,Pueyrredon,
2261,M2261,,San Juan De Dios 1402,-32.9081539954,-68.8349383105,San Juan De Dios,1402,Pueyrredon,
2302,M2302,,Remedios De Escalada 1502,-32.9096312399,-68.8325625336,Remedios De Escalada,1502,CIPOLLETTI,
2308,M2308,,Remedios De Escalada 1602,-32.9108089187,-68.8329125618,Remedios De Escalada,1602,DARWIN,
2310,M2310,,Remedios De Escalada 1902,-32.9130049215,-68.8335629975,Remedios De Escalada,1902,MOLDES,
2313,M2313,,Remedios De Escalada 2202,-32.915205736,-68.8341692125,Remedios De Escalada,2202,CMTE.ESPORA,
2317,M2317,,Remedios De Escalada 2402,-32.9169942903,-68.8346754437,Remedios De Escalada,2402,ALSINA,
2318,M2318,,Remedios De Escalada 2552,-32.9184868254,-68.8350871628,Remedios De Escalada,2552,ITUSAINGO,
2324,M2324,,9 De Julio 322,-32.900133265,-68.8433229921,9 De Julio,322,PJE.PRIORE,
2330,M2330,,República Del Líbano 172,-32.9023014215,-68.8473342415,República Del Líbano,172,SERU,
2332,M2332,,República Del Líbano 2,-32.9035681498,-68.8474442121,República Del Líbano,2,H. IRIGOYEN ,
2366,M2366,,25 De Mayo 2099,-32.900099113,-68.8102862728,25 De Mayo,2099,BOMBAL,
2368,M2368,,25 De Mayo 2599,-32.9011540089,-68.8046145893,25 De Mayo,2599,JUAN MANUEL ESTRADA,
2388,M2388,,Godoy Jg 2400,-32.9033860401,-68.8096008485,Godoy Jg,2400,RODRIGUEZ,
2389,M2389,,Godoy Jg 2300,-32.9031242506,-68.8113536721,Godoy Jg,2300,BOMBAL,
2390,M2390,,Godoy Jg 2300,-32.9031293175,-68.8113275206,Godoy Jg,2300,BOMBAL,
2391,M2391,,Godoy Jg 2100,-32.9028298068,-68.8138950652,Godoy Jg,2100,CAÑADITA ALEGRE,
2393,M2393,,Godoy Jg 1800,-32.9024008066,-68.81754354,Godoy Jg,1800,LAS CAÑAS,
2395,M2395,,Godoy Jg 1799,-32.9026789251,-68.8152616506,Godoy Jg,1799,TUPUMGATO,
2396,M2396,,Godoy Jg 2049,-32.9028309328,-68.8139560854,Godoy Jg,2049,CAÑADITA ALEGRE,
2397,M2397,,Godoy Jg 2149,-32.9029666135,-68.8127356803,Godoy Jg,2149,F SANCHEZ,
2398,M2398,,Godoy Jg 2249,-32.9031259395,-68.8114146924,Godoy Jg,2249,BOMBAL,
2399,M2399,,Godoy Jg 2349,-32.903391107,-68.8096471166,Godoy Jg,2349,RODRIGUEZ,
2400,M2400,,Godoy Jg 2499,-32.9036224946,-68.8074946439,Godoy Jg,2499,JUAN D DE SOLIS,
2425,M2425,,Miguel De Azcuénaga 700,-32.9141098334,-68.7981819516,Miguel De Azcuénaga,700,DR. CONI,
2427,M2427,,Miguel De Azcuénaga,-32.9131224675,-68.7976750141,Miguel De Azcuénaga,,COCHABAMBA,
2450,M2450,,Miguel De Azcuénaga 1301,-32.9184464573,-68.8001547164,Miguel De Azcuénaga,1301,E. GONZALEZ,
2451,M2451,,Miguel De Azcuénaga,-32.9169142175,-68.7994795048,Miguel De Azcuénaga,,GUTIERREZ,
2452,M2452,,Miguel De Azcuénaga,-32.9155548001,-68.7988317514,Miguel De Azcuénaga,,GUTIERREZ,
2461,M2461,,De La Reta P. 201,-32.9257028561,-68.8272484131,De La Reta P.,201,DE LA RETA,
2463,M2463,,De La Reta P. 2672,-32.9252424885,-68.8272279088,De La Reta P.,2672,DE LA RETA,
2477,M2477,,Maza Ja 1102,-32.9567394809,-68.7902718218,Maza Ja,1102,Sáenz Peña,
2480,M2480,,República Del Líbano 901,-32.9345458569,-68.8406852813,República Del Líbano,901,JUAN G. GODOY,
2506,M2506,,Aristóbulo Del Valle 500,-32.9475628672,-68.8427948477,Aristóbulo Del Valle,500,CERVANTES,
2507,M2507,,Aristóbulo Del Valle 600,-32.9477187367,-68.8417467745,Aristóbulo Del Valle,600,MORALES,
2509,M2509,,Aristóbulo Del Valle 800,-32.9477902003,-68.8398403945,Aristóbulo Del Valle,800,L. ALEM,
2515,M2515,,9 De Julio 1000,-32.9438805894,-68.8156653191,9 De Julio,1000,9 DE JULIO,
2535,M2535,,Aristóbulo Del Valle 2100,-32.9488390762,-68.8240636411,Aristóbulo Del Valle,2100,TERRADA,
2537,M2537,,Aristóbulo Del Valle 2100,-32.9487631119,-68.8239181312,Aristóbulo Del Valle,2100,AZUL,
2539,M2539,,Aristóbulo Del Valle 2200,-32.9489082881,-68.8217770579,Aristóbulo Del Valle,2200,FRANKLIN,
2540,M2540,,9 De Julio 1300,-32.9478145287,-68.8182684777,9 De Julio,1300,CHIVILCOY,
2542,M2542,,Aristóbulo Del Valle 2169,-32.9489673713,-68.8220144334,Aristóbulo Del Valle,2169,AZUL,
2543,M2543,,Aristóbulo Del Valle 2250,-32.9490832869,-68.8202616098,Aristóbulo Del Valle,2250,9 DE JULIO,
2557,M2557,,9 De Julio,-32.9556969232,-68.8276268203,9 De Julio,,BAHIA AGUIRRE,
2566,M2566,,9 De Julio,-32.9602526206,-68.8294721801,9 De Julio,,CARRODILLA,
2567,M2567,,9 De Julio,-32.9587329556,-68.8288351555,9 De Julio,,PUERTO ARGENTINO,
2568,M2568,,9 De Julio,-32.9571930093,-68.8282242824,9 De Julio,,PUERTO USUHAI,
2597,M2597,,Aristóbulo Del Valle 549,-32.9477283027,-68.8418051126,Aristóbulo Del Valle,549,MORALES,
2598,M2598,,Aristóbulo Del Valle 699,-32.9477952646,-68.8399436595,Aristóbulo Del Valle,699,ALEM,
2599,M2599,,Aristóbulo Del Valle 899,-32.9479286256,-68.8370529088,Aristóbulo Del Valle,899,J. ROCA,
2604,M2604,,Aristóbulo Del Valle 700,-32.947703618,-68.8404334479,Aristóbulo Del Valle,700,PASO,
2647,M2647,,9 De Julio,-32.9537788126,-68.8268496503,9 De Julio,,RAWSON,
2648,M2648,,9 De Julio,-32.9557329331,-68.8276281614,9 De Julio,,BAHIA AGUIRRE,
2649,M2649,,9 De Julio,-32.9572363329,-68.8282296468,9 De Julio,,PUERTO USUHAI,
2650,M2650,,9 De Julio,-32.9587830301,-68.8288425316,9 De Julio,,PUERTO ARGENTINO,
2657,M2657,,Los Musicos,-32.9622252091,-68.810177017,Los Musicos,,JUAN B JUSTO,
2658,M2658,,Los Educadores,-32.9640139641,-68.8112621439,Los Educadores,,LOS MUSICOS,
26821,M26821,,Juan Xxiii 851,-32.9360301591,-68.8369714464,Juan Xxiii,851,CERVANTES,
2683,M2683,,Callejon Conexion,-32.9681038875,-68.8166427761,Callejon Conexion,,B. LOS TENELES ,
2685,M2685,,J.J. Paso,-32.974221577,-68.8058805329,J.J. Paso,,GARGANTINI,
4443,M4443,,20 De Junio,-32.9323153568,-68.7761177861,20 De Junio,,HOLMBERG,
2686,M2686,,J.J. Psao,-32.9721637938,-68.8169895721,J.J. Psao,,CALLEJON CONEXION,
2687,M2687,,J.J. Paso,-32.970527215,-68.8253987754,J.J. Paso,,C. MONTURA,
2688,M2688,,J.J. Paso,-32.9695944852,-68.8284491176,J.J. Paso,,ARENALES,
2689,M2689,,Maza Ja,-32.9657934615,-68.7917265046,Maza Ja,,J. B. JUSTO,
2697,M2697,,Ozamis Ja 1402,-32.9690375151,-68.7865078277,Ozamis Ja,1402,G. MISTRAL,
2698,M2698,,Ozamis Ja 1202,-32.9718154407,-68.7872554934,Ozamis Ja,1202,CABRAL,
2701,M2701,,Maza Ja 852,-32.9682080664,-68.7924352783,Maza Ja,852,GRAL. LAVALLE ,
2702,M2702,,Maza Ja 802,-32.9679582828,-68.7925097096,Maza Ja,802,G. MISTRAL,
2720,M2720,,Dr. Viani. 402,-32.9815043337,-68.772591058,Dr. Viani.,402,MOYANO,
2735,M2735,,Infantería M. De San Martín 152,-32.9707834243,-68.7900317855,Infantería M. De San Martín,152,J.B.MARTINEZ,
2736,M2736,,Infantería M. De San Martín,-32.9725414024,-68.7905695684,Infantería M. De San Martín,,HERRERO P.,
2738,M2738,,Maza Ja 1,-32.9716312689,-68.7935034681,Maza Ja,1,HERRERO P.,
2741,M2741,,Infantería M. De San Martín 951,-32.972584156,-68.7905688979,Infantería M. De San Martín,951,HERRERO,
2746,M2746,,Ozamis Ja 802,-32.9753588848,-68.7882593102,Ozamis Ja,802,SUARES,
2749,M2749,,Infantería M. De San Martín 802,-32.9747791876,-68.7912669428,Infantería M. De San Martín,802,SUAREZ,
2750,M2750,,Maza Ja,-32.9741154354,-68.7944066382,Maza Ja,,SUAREZ,
2766,M2766,,Ozamis Ja 602,-32.9782221133,-68.7890726901,Ozamis Ja,602,BARCALA,
2768,M2768,,Maza Ja,-32.9741463749,-68.7946185327,Maza Ja,,SUAREZ,
2769,M2769,,Guevara Jf,-32.9722898685,-68.7979260295,Guevara Jf,,PEZUTTI,
2770,M2770,,Guevara Jf,-32.9726456275,-68.7963471404,Guevara Jf,,LUCCINI,
2771,M2771,,Guevara Jf,-32.9729224001,-68.7949718377,Guevara Jf,,MAZA,
2772,M2772,,Guevara Jf 701,-32.9729784002,-68.7945244752,Guevara Jf,701,Luccinni,
2773,M2773,,Guevara Jf,-32.9726473151,-68.7962224177,Guevara Jf,,LUCCINI,
2774,M2774,,Guevara Jf,-32.9722957227,-68.7978424719,Guevara Jf,,PEZZUTI,
2776,M2776,,Guevara Jf,-32.9718642466,-68.7999962857,Guevara Jf,,GARGANTINI,
2785,M2785,,Circunvalacion 1499,-32.9709419652,-68.7940423481,Circunvalacion,1499,PALAEZ,
2786,M2786,,Circunvalacion,-32.9710038466,-68.794053077,Circunvalacion,,PALAEZ,
2788,M2788,,Maza Ja 501,-32.9765787522,-68.7954024083,Maza Ja,501,E. CIVIT,
2792,M2792,,Ozamis Ja 402,-32.9808326892,-68.7898330963,Ozamis Ja,402,RIVADAVIA,
2800,M2800,,Ozamis Ja 202,-32.9831529489,-68.7905485756,Ozamis Ja,202,BELGRANO,
2804,M2804,,Maza Ja 401,-32.9789616596,-68.7962642133,Maza Ja,401,Godoy a.,
2824,M2824,,5 De Abril 1,-32.9875521139,-68.7820972647,5 De Abril,1,T. SOSA,
2828,M2828,,Maza Ja 401,-32.9795296916,-68.7966824925,Maza Ja,401,RIVADAVIA,
2829,M2829,,Maza Ja,-32.981494272,-68.7975279712,Maza Ja,,Belgrano,
2833,M2833,,Ozamis Ja 102,-32.9846789434,-68.7908724523,Ozamis Ja,102,VERGARA,
2852,M2852,,Ozamis Ja 1,-32.9904881878,-68.7925938765,Ozamis Ja,1,SERNA,
2858,M2858,,Ozamis Ja,-32.9895368638,-68.7922859765,Ozamis Ja,,CIRCUITO,
2863,M2863,,República Del Líbano 51,-32.9883447249,-68.7903892988,República Del Líbano,51,CORRIENTES,
2865,M2865,,Ozamis Ja,-32.988035701,-68.7918588347,Ozamis Ja,,R. DEL LIBANO,
2868,M2868,,Sir. F.C.N.G.S.M,-32.8912367869,-68.7595606236,Sir. F.C.N.G.S.M,,J.E.SERU,
2869,M2869,,Cir. F.C.N.S.G.M,-32.8924665117,-68.7587935118,Cir. F.C.N.S.G.M,,J.E.SERU,
2870,M2870,,J.E. Seru,-32.892579123,-68.7589919953,J.E. Seru,,TIRASSO,
2905,M2905,,Calle 1,-32.9062891957,-68.7531177613,Calle 1,,GODOY CRUZ,
2907,M2907,,Calle 7,-32.9043615688,-68.7525840017,Calle 7,,CALLE 1,
2908,M2908,,Calle 7,-32.9046317994,-68.7508217904,Calle 7,,CALLE 11,
2911,M2911,,Calle 11,-32.9057622551,-68.7506715867,Calle 11,,CALLE 9,
2913,M2913,,Calle 1,-32.9055505773,-68.7529675576,Calle 1,,CALLE 9,
2915,M2915,,Calle 11,-32.9067142363,-68.75089421,Calle 11,,GODOY CRUZ,
2948,M2948,,Capilla Del Rosario,-32.9058980565,-68.7592637508,Capilla Del Rosario,,RAWSON,
