trip_id,service_id,start_time
2960,2,12:20:00
2960,2,12:30:00
2960,2,12:40:00
2960,2,12:50:00
2960,2,13:00:00
2960,2,13:12:00
2960,2,13:24:00
2960,2,13:36:00
2960,2,13:48:00
2960,2,14:00:00
2960,2,14:12:00
2960,2,14:24:00
3050,3,21:00:00
3050,3,21:30:00
3050,3,22:10:00
3050,3,22:50:00
3050,3,23:30:00
3050,3,00:10:00
3050,3,00:50:00
2351,3,05:32:00
2351,3,06:02:00
2351,3,06:32:00
2351,3,08:02:00
2351,3,08:32:00
2351,3,09:02:00
2351,3,10:02:00
2351,3,10:32:00
2351,3,11:02:00
2351,3,12:32:00
2351,3,13:02:00
2351,3,14:02:00
2351,3,14:32:00
2351,3,15:02:00
2351,3,16:02:00
2351,3,16:32:00
2351,3,17:02:00
2351,3,18:02:00
2351,3,18:32:00
2351,3,19:02:00
2351,3,20:02:00
2351,3,21:25:00
2351,3,22:25:00
2351,3,23:25:00
2351,3,00:25:00
2352,2,17:02:00
2352,2,18:02:00
2352,2,18:32:00
2352,2,19:02:00
2352,2,20:02:00
2352,2,21:25:00
2352,2,22:25:00
2352,2,23:25:00
2352,2,00:25:00
2999,2,05:00:00
2999,2,05:30:00
2999,2,21:00:00
2999,2,22:40:00
2999,2,23:40:00
2999,2,00:40:00
3003,2,05:00:00
3003,2,05:30:00
3003,2,21:00:00
3003,2,22:40:00
3003,2,23:40:00
3003,2,00:40:00
2345,2,05:30:00
2345,2,05:45:00
2345,2,06:24:00
2345,2,06:36:00
2345,2,06:48:00
2345,2,07:24:00
2345,2,07:48:00
2345,2,08:24:00
2345,2,08:48:00
2345,2,09:24:00
2345,2,09:36:00
2345,2,09:48:00
2960,2,14:36:00
2960,2,14:48:00
2960,2,15:00:00
2960,2,15:12:00
2960,2,15:24:00
2960,2,15:36:00
2960,2,15:48:00
2960,2,16:00:00
2960,2,16:12:00
2960,2,16:24:00
2960,2,16:36:00
2960,2,16:48:00
2960,2,17:00:00
2960,2,17:12:00
2960,2,17:24:00
2960,2,17:36:00
2960,2,17:48:00
2960,2,18:00:00
2960,2,18:12:00
2960,2,18:24:00
2960,2,18:36:00
2960,2,18:48:00
2960,2,19:00:00
2960,2,19:12:00
2960,2,19:24:00
2960,2,19:36:00
2960,2,19:48:00
2960,2,20:00:00
2960,2,20:12:00
2960,2,20:24:00
2960,2,20:36:00
2960,2,20:48:00
2960,2,21:00:00
2960,2,21:12:00
2960,2,21:28:00
2960,2,21:45:00
2960,2,22:05:00
2960,2,22:25:00
2960,2,22:45:00
2960,2,23:05:00
2960,2,23:25:00
2960,2,23:45:00
2960,2,00:05:00
2960,2,00:25:00
2960,2,00:45:00
2960,2,01:05:00
2960,2,01:40:00
2960,2,02:20:00
2960,2,03:30:00
2960,2,04:30:00
3085,2,16:12:00
3085,2,16:24:00
3085,2,16:36:00
3085,2,16:48:00
3085,2,17:00:00
3085,2,17:12:00
3085,2,17:24:00
3085,2,17:36:00
3085,2,17:48:00
3085,2,18:00:00
3085,2,18:12:00
3085,2,18:24:00
3085,2,18:36:00
3085,2,18:48:00
3085,2,19:00:00
3085,2,19:12:00
3085,2,19:24:00
3085,2,19:36:00
3085,2,19:48:00
3005,2,12:30:00
3005,2,13:00:00
3005,2,14:00:00
3005,2,15:00:00
3005,2,16:00:00
3005,2,17:00:00
3005,2,18:00:00
3005,2,19:00:00
3005,2,20:00:00
3005,2,21:40:00
3036,2,18:35:00
2352,3,05:32:00
2352,3,06:02:00
2352,3,06:32:00
2352,3,08:02:00
2352,3,08:32:00
2352,3,09:02:00
2352,3,10:02:00
2352,3,10:32:00
2352,3,11:02:00
2352,3,12:32:00
2352,3,13:02:00
2352,3,14:02:00
2352,3,14:32:00
2352,3,15:02:00
2352,3,16:02:00
2352,3,16:32:00
2352,3,17:02:00
2352,3,18:02:00
2352,3,18:32:00
2352,3,19:02:00
2352,3,20:02:00
2352,3,21:25:00
2352,3,22:25:00
2352,3,23:25:00
2352,3,00:25:00
2999,3,05:00:00
2999,3,05:30:00
2999,3,06:00:00
2999,3,21:00:00
2999,3,22:40:00
2345,2,10:24:00
2345,2,10:36:00
2345,2,10:48:00
2345,2,11:24:00
2345,2,11:36:00
2345,2,11:48:00
2345,2,12:24:00
2345,2,12:48:00
2345,2,13:24:00
2345,2,13:48:00
2345,2,14:24:00
2345,2,14:36:00
2345,2,14:48:00
2345,2,15:24:00
2345,2,15:36:00
2345,2,15:48:00
2345,2,16:24:00
2345,2,16:36:00
2345,2,16:48:00
2345,2,17:24:00
2345,2,17:36:00
2345,2,17:48:00
2345,2,18:24:00
2345,2,18:36:00
2345,2,18:48:00
2345,2,19:36:00
2345,2,19:48:00
2345,2,20:24:00
2345,2,20:48:00
2345,2,21:20:00
2345,2,21:40:00
2345,2,22:00:00
2345,2,22:30:00
2345,2,23:00:00
2345,2,23:30:00
2345,2,00:00:00
2345,2,00:40:00
2345,2,01:20:00
2345,2,02:20:00
2345,2,03:20:00
2345,2,04:20:00
3036,2,18:55:00
3036,2,19:15:00
3036,2,19:35:00
3036,2,19:55:00
3036,2,20:20:00
3036,2,20:50:00
2302,2,15:00:00
2302,2,16:00:00
2302,2,17:00:00
2302,2,18:00:00
2302,2,19:00:00
2302,2,20:00:00
2302,2,21:15:00
2302,2,22:32:00
2295,3,22:50:00
2295,3,23:30:00
2295,3,00:10:00
2295,3,00:50:00
2999,3,23:40:00
2999,3,00:40:00
3003,3,05:00:00
3003,3,05:30:00
3003,3,06:00:00
3003,3,21:00:00
3003,3,22:40:00
3003,3,23:40:00
3003,3,00:40:00
2345,3,05:30:00
2345,3,05:45:00
2345,3,06:24:00
2345,3,06:36:00
2345,3,06:48:00
2345,3,07:24:00
2345,3,07:48:00
2345,3,08:24:00
2345,3,08:48:00
2345,3,09:24:00
2345,3,09:36:00
2345,3,09:48:00
2345,3,10:24:00
2345,3,10:36:00
2345,3,10:48:00
2345,3,11:24:00
2345,3,11:36:00
2345,3,11:48:00
2345,3,12:24:00
2345,3,12:48:00
2345,3,13:24:00
2345,3,13:48:00
2345,3,14:24:00
2346,2,05:30:00
2346,2,05:45:00
2346,2,06:24:00
2346,2,06:36:00
2346,2,06:48:00
2346,2,07:24:00
2346,2,07:48:00
2346,2,08:24:00
2346,2,08:48:00
2346,2,09:24:00
2346,2,09:36:00
2346,2,09:48:00
2346,2,10:24:00
2346,2,10:36:00
2346,2,10:48:00
2346,2,11:24:00
2346,2,11:36:00
2346,2,11:48:00
2346,2,12:24:00
2346,2,12:48:00
2346,2,13:24:00
2346,2,13:48:00
2346,2,14:24:00
2346,2,14:36:00
2346,2,14:48:00
2346,2,15:24:00
2346,2,15:36:00
2346,2,15:48:00
2346,3,05:30:00
2346,3,05:45:00
2346,3,06:24:00
2346,3,06:36:00
2346,3,06:48:00
2346,3,07:24:00
2346,3,07:48:00
2346,3,08:24:00
2346,3,08:48:00
2346,3,09:24:00
2346,3,09:36:00
2346,3,09:48:00
2346,3,10:24:00
2346,3,10:36:00
2346,3,10:48:00
2346,3,11:24:00
2346,3,11:36:00
2346,3,11:48:00
2346,3,12:24:00
2346,3,12:48:00
2346,3,13:24:00
2346,3,13:48:00
2346,3,14:24:00
2346,3,14:36:00
2346,3,14:48:00
2346,3,15:24:00
2346,3,15:36:00
2346,3,15:48:00
2346,3,16:24:00
2346,3,16:36:00
2346,3,16:48:00
2346,3,17:24:00
2346,3,17:36:00
2346,3,17:48:00
2346,3,18:24:00
2346,3,18:36:00
2346,3,18:48:00
2346,3,19:24:00
2346,3,19:48:00
2346,3,20:24:00
2346,3,20:36:00
2346,3,21:20:00
2346,3,21:40:00
2346,3,22:00:00
2346,3,22:30:00
2346,3,23:00:00
2346,3,23:30:00
2346,3,00:00:00
2346,3,00:40:00
2346,3,01:20:00
2346,3,02:20:00
2346,3,03:20:00
2346,3,04:20:00
2342,3,07:36:00
2342,3,08:36:00
2342,3,12:36:00
2342,3,13:36:00
2342,3,19:36:00
2342,3,20:48:00
2343,3,07:36:00
2343,3,08:36:00
2343,3,12:36:00
2343,3,13:36:00
2343,3,19:36:00
2343,3,20:48:00
2349,3,05:15:00
2349,3,06:12:00
2349,3,07:12:00
2349,3,08:12:00
2349,3,09:12:00
2349,3,10:12:00
2349,3,11:12:00
2349,3,12:12:00
2349,3,13:12:00
2350,2,05:15:00
2350,2,06:12:00
2350,2,07:12:00
2350,2,08:12:00
2350,2,09:12:00
2350,2,10:12:00
2350,2,11:12:00
2350,2,12:12:00
2350,2,13:12:00
2350,2,14:12:00
2350,2,15:12:00
2350,2,16:12:00
2350,2,17:12:00
2350,2,18:12:00
2350,2,19:12:00
2350,2,20:12:00
2347,2,04:56:00
2347,2,05:56:00
2347,2,06:56:00
2347,2,07:56:00
2347,2,08:56:00
2347,2,09:56:00
2347,2,10:56:00
2347,2,11:56:00
2347,2,12:56:00
2347,2,13:56:00
2347,2,14:56:00
2347,2,15:56:00
2347,2,16:56:00
2347,2,17:56:00
2347,2,18:56:00
2347,2,19:56:00
2347,2,21:00:00
2348,2,04:56:00
2348,2,05:56:00
2348,2,06:56:00
2348,2,07:56:00
2348,2,08:56:00
2348,2,09:56:00
2348,2,10:56:00
2348,2,11:56:00
2348,2,12:56:00
2348,2,13:56:00
2348,2,14:56:00
2348,2,15:56:00
2348,2,16:56:00
2348,2,17:56:00
2348,2,18:56:00
2348,2,19:56:00
2348,2,21:00:00
2345,3,14:36:00
2345,3,14:48:00
2345,3,15:24:00
2345,3,15:36:00
2345,3,15:48:00
2345,3,16:24:00
2345,3,16:36:00
2345,3,16:48:00
2345,3,17:24:00
2345,3,17:36:00
2345,3,17:48:00
2345,3,18:24:00
2345,3,18:36:00
2345,3,18:48:00
2345,3,19:24:00
2345,3,19:48:00
2345,3,20:24:00
2345,3,20:36:00
2345,3,21:20:00
2345,3,21:40:00
2345,3,22:00:00
2345,3,22:30:00
2345,3,23:00:00
2345,3,23:30:00
2345,3,00:00:00
2345,3,00:40:00
2345,3,01:20:00
2345,3,02:20:00
2345,3,03:20:00
2345,3,04:20:00
2349,3,16:12:00
2349,3,17:12:00
2349,3,18:12:00
2349,3,19:12:00
2349,3,20:12:00
2350,3,05:15:00
2350,3,06:12:00
2350,3,07:12:00
2350,3,08:12:00
2350,3,09:12:00
2350,3,10:12:00
2350,3,11:12:00
2350,3,12:12:00
2350,3,13:12:00
2350,3,14:12:00
2350,3,15:12:00
2350,3,16:12:00
2350,3,17:12:00
2350,3,18:12:00
2350,3,19:12:00
2350,3,20:12:00
2347,3,04:56:00
2347,3,05:56:00
2347,3,06:56:00
2347,3,07:56:00
2347,3,08:56:00
2347,3,09:56:00
2347,3,10:56:00
2347,3,11:56:00
2347,3,12:56:00
2347,3,13:56:00
2347,3,14:56:00
2347,3,15:56:00
2347,3,16:56:00
2347,3,17:56:00
2347,3,18:56:00
2347,3,19:56:00
2347,3,21:00:00
2348,3,04:56:00
2348,3,05:56:00
2348,3,06:56:00
2348,3,07:56:00
2348,3,08:56:00
2348,3,09:56:00
2348,3,10:56:00
2348,3,11:56:00
2960,2,05:00:00
2960,2,05:12:00
2960,2,05:24:00
2960,2,05:36:00
2960,2,05:48:00
2960,2,06:00:00
2960,2,06:10:00
2960,2,06:20:00
2960,2,06:30:00
2960,2,06:40:00
2960,2,06:50:00
2960,2,07:00:00
2960,2,07:10:00
2960,2,07:20:00
2960,2,07:30:00
2960,2,07:40:00
2960,2,07:50:00
2960,2,08:00:00
2960,2,08:10:00
2960,2,08:20:00
2960,2,08:30:00
2960,2,08:40:00
2960,2,08:50:00
2960,2,09:00:00
2960,2,09:10:00
2960,2,09:20:00
2960,2,09:30:00
2960,2,09:40:00
2960,2,09:50:00
2960,2,10:00:00
2960,2,10:10:00
2960,2,10:20:00
2960,2,10:30:00
2960,2,10:40:00
2960,2,10:50:00
2960,3,05:00:00
2960,3,05:20:00
2960,3,05:40:00
2960,3,06:00:00
2960,3,06:20:00
2960,3,06:40:00
2960,3,07:00:00
2960,3,07:12:00
2960,3,07:24:00
2960,3,07:36:00
2960,3,07:48:00
2960,3,08:00:00
2960,3,08:12:00
2960,3,08:24:00
2960,3,08:36:00
2960,3,08:48:00
2960,3,09:00:00
2960,3,09:12:00
2960,3,09:24:00
2960,3,09:36:00
2960,3,09:48:00
2960,3,10:00:00
2960,3,10:12:00
2960,3,10:24:00
2960,3,10:36:00
2960,3,10:48:00
2960,3,11:00:00
2960,3,11:12:00
2960,3,11:24:00
2960,3,11:36:00
2960,3,11:48:00
2960,3,12:00:00
2960,3,12:12:00
2960,3,12:24:00
2960,3,12:36:00
2960,3,12:48:00
2960,3,13:00:00
2960,3,13:15:00
2960,3,13:30:00
2960,3,13:45:00
2960,3,14:00:00
2960,3,14:15:00
2960,3,14:30:00
2960,3,14:45:00
2960,3,15:00:00
3085,2,05:00:00
3085,2,05:12:00
3085,2,05:24:00
3085,2,05:36:00
3085,2,05:48:00
3085,2,06:00:00
3085,2,06:10:00
3085,2,06:20:00
3085,2,06:30:00
3085,2,06:40:00
3085,2,06:50:00
3085,2,07:00:00
3085,2,07:10:00
3085,2,07:20:00
3085,2,07:30:00
3085,2,07:40:00
3085,2,07:50:00
3085,2,08:00:00
3085,2,08:10:00
3085,2,08:20:00
3085,2,08:30:00
3085,2,08:40:00
3085,2,08:50:00
3085,2,09:00:00
3085,2,09:10:00
3085,2,09:20:00
3085,2,09:30:00
3085,2,09:40:00
3085,2,09:50:00
3085,2,10:00:00
3085,2,10:10:00
3085,2,10:20:00
3085,2,10:30:00
3085,2,10:40:00
3085,2,10:50:00
3085,2,11:00:00
3085,2,11:10:00
3085,2,11:20:00
3085,2,11:30:00
3085,2,11:40:00
3085,2,11:50:00
3085,2,12:00:00
3085,2,12:10:00
3085,2,12:20:00
3085,2,12:30:00
3085,2,12:40:00
3085,2,12:50:00
3085,2,13:00:00
3085,2,13:12:00
3085,2,13:24:00
3085,2,13:36:00
3085,2,13:48:00
3085,2,14:00:00
3085,2,14:12:00
3085,2,14:24:00
3085,2,14:36:00
3085,2,14:48:00
3085,2,15:00:00
3085,2,15:12:00
3085,2,15:24:00
3085,2,15:36:00
3085,2,15:48:00
3085,2,16:00:00
2960,3,15:15:00
2960,3,15:30:00
2960,3,15:45:00
2960,3,16:00:00
2960,3,16:15:00
2960,3,16:30:00
2960,3,16:45:00
2960,3,17:00:00
2960,3,17:15:00
2960,3,17:30:00
2960,3,17:45:00
2960,3,18:00:00
2960,3,18:15:00
2960,3,18:30:00
2960,3,18:45:00
2960,3,19:00:00
2960,3,19:15:00
2960,3,19:30:00
2960,3,19:45:00
2960,3,20:00:00
2960,3,20:15:00
2960,3,20:30:00
2960,3,20:45:00
2960,3,21:00:00
2960,3,21:10:00
2960,3,21:25:00
2960,3,21:45:00
2960,3,22:05:00
2960,3,22:25:00
2960,3,22:45:00
2960,3,23:05:00
2960,3,23:25:00
2960,3,23:45:00
2960,3,00:05:00
2960,3,00:25:00
2960,3,00:45:00
2960,3,01:05:00
2960,3,01:35:00
2960,3,03:00:00
2960,3,04:30:00
3085,2,20:00:00
3085,2,20:12:00
3085,2,20:24:00
3085,2,20:36:00
3085,2,20:48:00
3085,2,21:00:00
3085,2,21:12:00
3085,2,21:28:00
3085,2,21:45:00
3085,2,22:05:00
3085,2,22:25:00
3085,2,22:45:00
3085,2,23:05:00
3085,2,23:25:00
3085,2,23:45:00
3085,2,00:05:00
3085,2,00:25:00
3085,2,00:45:00
3085,2,01:05:00
3085,2,01:40:00
3085,2,02:20:00
3085,2,03:30:00
3085,2,04:30:00
3005,2,06:00:00
3005,2,07:00:00
3005,2,08:00:00
3005,2,08:30:00
3005,2,09:00:00
3005,2,09:30:00
3005,2,10:00:00
3005,2,10:30:00
3005,2,11:00:00
3005,2,11:30:00
3005,2,12:00:00
3085,3,05:00:00
3085,3,05:20:00
3085,3,05:40:00
3085,3,06:00:00
3085,3,06:20:00
3085,3,06:40:00
3085,3,07:00:00
3085,3,07:12:00
3085,3,07:24:00
3085,3,07:36:00
3085,3,07:48:00
3085,3,08:00:00
3085,3,08:12:00
3085,3,08:24:00
3085,3,08:36:00
3085,3,08:48:00
3085,3,09:00:00
3085,3,09:12:00
3085,3,09:24:00
3085,3,09:36:00
3085,3,09:48:00
3085,3,10:00:00
3085,3,10:12:00
3085,3,10:24:00
3085,3,10:36:00
3085,3,10:48:00
3085,3,11:00:00
3085,3,11:12:00
3085,3,11:24:00
3085,3,11:36:00
3085,3,11:48:00
3085,3,12:00:00
3085,3,12:12:00
3085,3,12:24:00
3085,3,12:36:00
3085,3,12:48:00
3085,3,13:00:00
3085,3,13:15:00
3085,3,13:30:00
3085,3,13:45:00
3006,2,06:00:00
3006,2,07:00:00
3006,2,08:00:00
3006,2,08:30:00
3006,2,09:00:00
3006,2,09:30:00
3006,2,10:00:00
3006,2,10:30:00
3006,2,11:00:00
3006,2,11:30:00
3006,2,12:00:00
3006,2,12:30:00
3006,2,13:00:00
3006,2,14:00:00
3006,2,15:00:00
3006,2,16:00:00
3006,2,17:00:00
3006,2,18:00:00
3006,2,19:00:00
3006,2,20:00:00
3006,2,21:40:00
2338,2,05:10:00
2338,2,06:10:00
2338,2,07:00:00
2338,2,08:00:00
2338,2,09:00:00
2338,2,11:30:00
2338,2,12:30:00
2338,2,15:30:00
2338,2,17:00:00
2338,2,18:00:00
2338,2,20:00:00
2339,2,05:10:00
2339,2,06:10:00
2339,2,07:00:00
2339,2,08:00:00
2339,2,09:00:00
2339,2,11:30:00
2339,2,12:30:00
2339,2,15:30:00
2339,2,17:00:00
2339,2,18:00:00
2339,2,20:00:00
2990,2,20:32:00
2990,2,21:13:00
2990,2,22:03:00
2990,2,23:03:00
2990,2,00:03:00
2991,2,20:32:00
2991,2,21:13:00
2991,2,22:03:00
2991,2,23:03:00
2991,2,00:03:00
2328,2,05:45:00
2328,2,07:27:00
2328,2,09:35:00
2328,2,11:35:00
2328,2,13:35:00
2328,2,15:35:00
2328,2,17:35:00
2328,2,19:40:00
2349,3,14:12:00
2349,3,15:12:00
2348,3,12:56:00
2348,3,13:56:00
2348,3,14:56:00
2348,3,15:56:00
2348,3,16:56:00
2348,3,17:56:00
2348,3,18:56:00
2348,3,19:56:00
2348,3,21:00:00
3006,3,07:00:00
3006,3,07:40:00
3006,3,08:20:00
3006,3,09:00:00
3006,3,09:40:00
3006,3,10:20:00
3006,3,11:00:00
3006,3,11:40:00
3006,3,12:20:00
3006,3,13:00:00
3006,3,13:40:00
3006,3,14:20:00
3006,3,15:00:00
3006,3,15:40:00
3006,3,16:20:00
3006,3,17:00:00
3006,3,17:40:00
3006,3,18:20:00
3006,3,19:00:00
3006,3,19:40:00
3006,3,20:20:00
3006,3,21:40:00
2338,3,05:00:00
2338,3,07:00:00
2338,3,09:00:00
2338,3,11:00:00
2338,3,13:00:00
2338,3,15:00:00
2338,3,17:00:00
2338,3,19:00:00
2338,3,21:00:00
2339,3,05:00:00
2339,3,07:00:00
2339,3,09:00:00
2339,3,11:00:00
2339,3,13:00:00
2339,3,15:00:00
2339,3,17:00:00
2339,3,19:00:00
2339,3,21:00:00
2990,3,11:53:00
2990,3,20:33:00
2990,3,21:13:00
2990,3,22:03:00
2990,3,23:03:00
2990,3,00:03:00
2991,3,11:53:00
2991,3,20:33:00
2991,3,21:13:00
2991,3,22:03:00
2991,3,23:03:00
2991,3,00:03:00
2329,2,05:45:00
2329,2,07:27:00
2329,2,09:35:00
2329,2,11:35:00
2329,2,13:35:00
2329,2,15:35:00
2329,2,17:35:00
2329,2,19:40:00
2337,2,06:30:00
2337,2,07:00:00
2337,2,07:20:00
2337,2,07:40:00
2337,2,07:55:00
2337,2,08:10:00
2337,2,08:30:00
2337,2,08:45:00
2337,2,09:00:00
2337,2,09:20:00
2337,2,09:40:00
2337,2,10:00:00
2337,2,10:15:00
2337,2,10:35:00
2337,2,10:55:00
2337,2,11:15:00
2337,2,11:35:00
2337,2,11:55:00
2337,2,12:15:00
2337,2,12:35:00
2337,2,12:55:00
2337,2,13:15:00
2337,2,13:35:00
2337,2,13:55:00
2337,2,14:15:00
2337,2,14:35:00
2337,2,14:55:00
2337,2,15:15:00
2337,2,15:35:00
2337,2,15:55:00
2337,2,16:15:00
2337,2,16:35:00
2337,2,16:55:00
2337,2,17:15:00
2337,2,17:35:00
2337,2,17:55:00
2337,2,18:15:00
2337,2,18:35:00
2337,2,18:55:00
2337,2,19:15:00
2337,2,19:35:00
2337,2,19:55:00
2337,2,20:20:00
2337,2,20:50:00
3036,2,06:30:00
3036,2,07:00:00
3036,2,07:20:00
3036,2,07:40:00
3036,2,07:55:00
3036,2,08:10:00
3036,2,08:30:00
3036,2,08:45:00
3036,2,09:00:00
3036,2,09:20:00
3036,2,09:40:00
3036,2,10:00:00
3036,2,10:15:00
3036,2,10:35:00
3036,2,10:55:00
3036,2,11:15:00
3036,2,11:35:00
3036,2,11:55:00
3036,2,12:15:00
3036,2,12:35:00
3036,2,12:55:00
3036,2,13:15:00
3036,2,13:35:00
3036,2,13:55:00
3036,2,14:15:00
3036,2,14:35:00
3036,2,14:55:00
3036,2,15:15:00
3036,2,15:35:00
3036,2,15:55:00
3036,2,16:15:00
3036,2,16:35:00
3036,2,16:55:00
3036,2,17:15:00
3036,2,17:35:00
3036,2,17:55:00
3036,2,18:15:00
2340,2,07:00:00
2340,2,07:30:00
2340,2,09:30:00
2340,2,11:30:00
2340,2,12:00:00
2340,2,13:30:00
2340,2,15:30:00
2340,2,17:30:00
2340,2,19:30:00
2340,2,20:30:00
2341,2,07:00:00
2341,2,07:30:00
2341,2,09:30:00
2341,2,11:30:00
2341,2,12:00:00
2341,2,13:30:00
2341,2,15:30:00
2341,2,17:30:00
2341,2,19:30:00
2341,2,20:30:00
3095,2,05:20:00
3095,2,06:00:00
3096,2,05:20:00
3096,2,06:00:00
2256,2,06:40:00
2256,2,08:00:00
2256,2,09:20:00
2256,2,10:40:00
2256,2,12:00:00
2256,2,13:10:00
2256,2,15:50:00
2256,2,18:30:00
2256,2,21:25:00
2256,2,23:50:00
2257,2,06:40:00
2257,2,08:00:00
3085,3,14:00:00
3085,3,14:15:00
3085,3,14:30:00
3085,3,14:45:00
3085,3,15:00:00
3085,3,15:15:00
3085,3,15:30:00
3085,3,15:45:00
3085,3,16:00:00
3085,3,16:15:00
3085,3,16:30:00
3085,3,16:45:00
3085,3,17:00:00
3085,3,17:15:00
3085,3,17:30:00
3085,3,17:45:00
3085,3,18:00:00
3085,3,18:15:00
3085,3,18:30:00
3085,3,18:45:00
3085,3,19:00:00
3085,3,19:15:00
3085,3,19:30:00
3085,3,19:45:00
3085,3,20:00:00
3085,3,20:15:00
3085,3,20:30:00
3085,3,20:45:00
3085,3,21:00:00
3085,3,21:10:00
3085,3,21:25:00
3085,3,21:45:00
3085,3,22:05:00
3085,3,22:25:00
3085,3,22:45:00
3085,3,23:05:00
3085,3,23:25:00
3085,3,23:45:00
3085,3,00:05:00
3085,3,00:25:00
3085,3,00:45:00
