"route_id","route_short_name","route_type","route_desc"
"014","014","Bus","014F-BcoEnc/Pan/Loc."
"014","014","Bus","014B-Bco Enc Pan."
"014","014","Bus","014B-Bco Enc Pan."
"014","014","Bus","014B-Bco Enc Pan."
"014","014","Bus","014B-Bco Enc Pan."
"014","014","Bus","014C-BcoEn-Pan-Sol"
"014","014","Bus","014C-BcoEn-Pan-Sol"
"014","014","Bus","014D-BcoEnc-Pan-Nat"
"014","014","Bus","014D-BcoEnc-Pan-Nat"
"014","014","Bus","014D-BcoEnc-Pan-Nat"
"014","014","Bus","014D-BcoEnc-Pan-Nat"
"014","014","Bus","014F-BcoEnc/Pan/Loc."
"014","014","Bus","014F-BcoEnc/Pan/Loc."
"015","015","Bus","015-B.Cast.-Ch.-Ctro"
"015","015","Bus","015-B.Cast.-Ch.-Ctro"
"015","015","Bus","015-B.Cast.-Ch.-Ctro"
"015","015","Bus","015-B.Cast.-Ch.-Ctro"
"015","015","Bus","015-B.Cast.-Ch.-Ctro"
"015","015","Bus","015-B.Cast.-Ch.-Ctro"
"016","016","Bus","016A-L.Ch.S EL.SMSur"
"016","016","Bus","016A-L.Ch.S EL.SMSur"
"016","016","Bus","016A-L.Ch.S EL.SMSur"
"016","016","Bus","016A-L.Ch.S EL.SMSur"
"016","016","Bus","016ES -Esc.S.Elena"
"016","016","Bus","016ES -Esc.S.Elena"
"016","016","Bus","016ES -Esc.S.Elena"
"016","016","Bus","016ES -Esc.S.Elena"
"016","016","Bus","016ES -Esc.S.Elena"
"016","016","Bus","016ES -Esc.S.Elena"
"016","016","Bus","016B-L.UNC.S.El."
"016","016","Bus","016B-L.UNC.S.El."
"016","016","Bus","016B-L.UNC.S.El."
"016","016","Bus","016B-L.UNC.S.El."
"017","017","Bus","017-B.Aler-Luj-Maipu"
"017","017","Bus","017-B.Aler-Luj-Maipu"
"017","017","Bus","017-B.Aler-Luj-Maipu"
"017","017","Bus","017-B.Aler-Luj-Maipu"
"017","017","Bus","017-B.Aler-Luj-Maipu"
"017","017","Bus","017-B.Aler-Luj-Maipu"
"018","018","Bus","018-Exp. Roca C.Gob."
"018","018","Bus","018-Exp. Roca C.Gob"
"018","018","Bus","018-Exp. Roca CGob."
"018","018","Bus","018-Exp. Roca C.Gob."
"019","019","Bus","019A-Luj.Ctro.Drumm."
"019","019","Bus","019A-Luj.Ctro.Drumm."
"019","019","Bus","019B-Lj.Huen.Ctro.Lb"
"019","019","Bus","019B-Lj.Huen.Ctro.Lb"
"019","019","Bus","019B-Lj.Huen.Ctro.Lb"
"019","019","Bus","019B-Lj.Huen.Ctro.Lb"
"019","019","Bus","019B-Lj.Huen.Ctro.Lb"
"019","019","Bus","019B-Lj.Huen.Ctro.Lb"
"019","019","Bus","019C-Lj.Ctro.Hue.SMt"
"019","019","Bus","019C-Lj.Ctro.Hue.SMt"
"019","019","Bus","019A-Luj.Ctro.Drumm."
"019","019","Bus","019A-Luj.Ctro.Drumm."
"019","019","Bus","019EX-Exp.xS.Mt/Drm"
"019","019","Bus","019EX-Exp.xS.Mt/Drm"
"019","019","Bus","019C-Lj.Ctro.Hue.SMt"
"019","019","Bus","019C-Lj.Ctro.Hue.SMt"
"019","019","Bus","019EX-Exp.xS.Mt/Drm"
"019","019","Bus","019EX-Exp.xS.Mt/Drm"
"019","019","Bus","019A-Luj.Ctro.Drumm."
"019","019","Bus","019A-Luj.Ctro.Drumm."
"019","019","Bus","019C-Lj.Ctro.Hue.SMt"
"019","019","Bus","019C-Lj.Ctro.Hue.SMt"
"031","031","Bus","031-CENTRO"
"031","031","Bus","031-G.CRUZ.CENTRO"
"031","031","Bus","031G.CRZ.CTO.S/C.GOB"
"031","031","Bus","31G.CRUZ.PLAZA"
"032","032","Bus","032-ESTANZUELA CNTRO"
"032","032","Bus","032-ESTANZUELA"
"032","032","Bus","032BES.XPASO.S/C.GOB"
"032","032","Bus","32EST.G.CRUZ"
"033","033","Bus","033-GODOY CRUZ"
"033","033","Bus","033-LAS HERAS"
"034","034","Bus","034-VIN.X OESTE.LAGO"
"034","034","Bus","34-GODOY CRUZ"
"034","034","Bus","034-VIN.ESTAN.LAGO.M"
"034","034","Bus","34.ESTANZUELA G.CRUZ"
"034","034","Bus","34VIN.X.OESTE.G.CRUZ"
"034","034","Bus","034B VIN.OESTE.S/UNC"
"034","034","Bus","034B VIN.B EST.S/UNC"
"034","034","Bus","034B VIN.B ESTA.GC"
"034","034","Bus","034B VIN.LAGO.B.FUCH"
"034","034","Bus","034B VIN.O.G.C.BFUCH"
"034","034","Bus","034B REF.VIN.UNC"
"034","034","Bus","034C REF.VIN.EST.L.A"
"034","034","Bus","034R.VIN.EST.LIC.CTO"
"034","034","Bus","034RE.VIN.O.LIC.UNC"
"035","035","Bus","035-PABLO VI LIC UNC"
"035","035","Bus","35-PABLO VI"
"035","035","Bus","035 REF.LICEO"
"035","035","Bus","035REF.B.PBLOV.CTROL"
"041","041","Bus","041-Foec.xPza.Ctro"
"041","041","Bus","041-Foec.xPza.Ctro"
"041","041","Bus","041-Foec.xPza.Ctro"
"041","041","Bus","041-Foec.xPza.Ctro"
"041","041","Bus","041-Foec.Dir.Ctro."
"041","041","Bus","041-Foec.xPza.Ctro"
"042","042","Bus","042-B.FuchsXPza.Ctro"
"042","042","Bus","042-B.FuchsXPza.Ctro"
"043","043","Bus","043-Palmares.Centro"
"043","043","Bus","043-Palmares.Centro"
"044","044","Bus","044-ExpresoXP.Andes"
"044","044","Bus","044-ExpresoXP.Andes"
"045","045","Bus","045-Est.Directo.Ctro"
"045","045","Bus","045-Est.Directo.Ctro"
"045","045","Bus","045-Est-CtroDir/Ruis"
"045","045","Bus","045-EstCtro Dir/Ruis"
"045","045","Bus","045-EstCtroDir/Ruis "
"045","045","Bus","045-EstCtro DirRuis"
"046","046","Bus","046-Mosc.Bombal.Ctro"
"046","046","Bus","046-Ctro.Bombal.Mosc"
"046","046","Bus","046-Mosc.Bombal.Ctro"
"046","046","Bus","046-Mosc.Bombal.Ctro"
"047","047","Bus","047-Vinculacion O-E"
"047","047","Bus","047-Vinculacion O-E"
"051","051","Bus","051A S.ANA-PQUE"
"051","051","Bus","051A S.ANA-PQUE"
"051","051","Bus","051A S.ANA-PQUE"
"051","051","Bus","051A S.ANA-PQUE"
"051","051","Bus","051A S.ANA-PQUE"
"051","051","Bus","051A S.ANA-PQUE"
"051","051","Bus","051B S.ANA-SHOP-PQUE"
"051","051","Bus","051B S.ANA-SHOP-PQUE"
"051","051","Bus","051B S.ANA-SHOP-PQUE"
"051","051","Bus","051B S.ANA-SHOP-PQUE"
"052","052","Bus","052A MUN-SLNZO-C.GOB"
"052","052","Bus","052A MUN-SLNZO-C.GOB"
"052","052","Bus","052A MUN-SLNZO-C.GOB"
"052","052","Bus","052A MUN-SLNZO-C.GOB"
"052","052","Bus","052A MUN-SLNZO-C.GOB"
"052","052","Bus","052A MUN-SLNZO-C.GOB"
"052","052","Bus","052B MUN-S.LNZO-MUN"
"052","052","Bus","052B MUN-S.LNZO-MUN"
"052","052","Bus","052B MUN-S.LNZO-MUN"
"052","052","Bus","052B MUN-S.LNZO-MUN"
"052","052","Bus","052B MUN-S.LNZO-MUN"
"052","052","Bus","052B MUN-S.LNZO-MUN"
"052","052","Bus","052C S.LNZO-H.L-UNC"
"052","052","Bus","052C S.LNZO-H.L-UNC"
"052","052","Bus","052C S.LNZO-H.L-UNC"
"052","052","Bus","052C S.LNZO-H.L-UNC"
"052","052","Bus","052C S.LNZO-H.L-UNC"
"052","052","Bus","052C S.LNZO-H.L-UNC"
"052","052","Bus","052D S.LNZO-UNC-LIC"
"052","052","Bus","052D S.LNZO-UNC-LIC"
"053","053","Bus","053A MUN-BELGR-C.GOB"
"053","053","Bus","053A MUN-BELGR-C.GOB"
"053","053","Bus","053A MUN-BELGR-C.GOB"
"053","053","Bus","053A MUN-BELGR-C.GOB"
"053","053","Bus","053A MUN-BELGR-C.GOB"
"053","053","Bus","053A MUN-BELGR-C.GOB"
"053","053","Bus","053B MUN-BELGRANO"
"053","053","Bus","053B MUN-BELGRANO"
"053","053","Bus","053B MUN-BELGRANO"
"053","053","Bus","053B MUN-BELGRANO"
"053","053","Bus","053B MUN-BELGRANO"
"053","053","Bus","053B MUN-BELGRANO"
"053","053","Bus","053C BELGNO-H.L-UNC"
"053","053","Bus","053C BELGNO-H.L-UNC"
"053","053","Bus","053C BELGNO-H.L-UNC"
"053","053","Bus","053C BELGNO-H.L-UNC"
"053","053","Bus","053C BELGNO-H.L-UNC"
"053","053","Bus","053C BELGNO-H.L-UNC"
"053","053","Bus","053D BEL-H.L-UNC-LIC"
"053","053","Bus","053D BEL-H.L-UNC-LIC"
"054","054","Bus","054A MUN-BERM.CTRO"
"054","054","Bus","054A MUN-BERM.CTRO"
"054","054","Bus","054A MUN-BERM.CTRO"
"054","054","Bus","054A MUN-BERM.CTRO"
"054","054","Bus","054A MUN-BERM.CTRO"
"054","054","Bus","054A MUN-BERM.CTRO"
"054","054","Bus","054B MN-ESC-BERM-GOB"
"054","054","Bus","054B MN-ESC-BERM-GOB"
"054","054","Bus","054B MN-ESC-BERM-GOB"
"054","054","Bus","054B MN-ESC-BERM-GOB"
"054","054","Bus","054B MN-ESC-BERM-GOB"
"054","054","Bus","054B MN-ESC-BERM-GOB"
"054","054","Bus","054C BERM-CTRO-GOB"
"054","054","Bus","054C BERM-CTRO-GOB"
"054","054","Bus","054C BERM-CTRO-GOB"
"054","054","Bus","054C BERM-CTRO-GOB"
"054","054","Bus","054D CTRO-H.LAGO.UNC"
"054","054","Bus","054D CTRO-H.LAGO.UNC"
"054","054","Bus","054D CTRO-H.LAGO.UNC"
"054","054","Bus","054F CARMEN-CENTRO"
"054","054","Bus","054F CARMEN-CENTRO"
"054","054","Bus","054F CARMEN-CENTRO"
"054","054","Bus","054G COL.HS.GOB.CTRO"
"054","054","Bus","054G COL.HS.GOB.CTRO"
"054","054","Bus","054G COL.HS.GOB.CTRO"
"054","054","Bus","054H C.SEG.-CENTRO"
"054","054","Bus","054H C.SEG.-CENTRO"
"054","054","Bus","054H C.SEG.-CENTRO"
"054","054","Bus","054H C.SEG.-CENTRO"
"054","054","Bus","054H C.SEG.-CENTRO"
"054","054","Bus","054I C.SEGOVIA-CTRO"
"054","054","Bus","054I C.SEGOVIA-CTRO"
"054","054","Bus","054I C.SEGOVIA-CTRO"
"054","054","Bus","054I C.SEGOVIA-CTRO"
"054","054","Bus","054I C.SEGOVIA-CTRO"
"054","054","Bus","054I C.SEGOVIA-CTRO"
"054","054","Bus","054J BERM-ESC.CART "
"054","054","Bus","054J BERM-ESC.CART "
"054","054","Bus","054J BERM-ESC.CART "
"054","054","Bus","054J BERM-ESC.CART "
"054","054","Bus","054J BERM-ESC.CART "
"054","054","Bus","054K-M.C.NIEVE.CTRO"
"054","054","Bus","054K-MC.NIEVE.CTRO"
"054","054","Bus","054K-M.C.NIEVE.CTRO"
"054","054","Bus","054K-M.C.NIEVE.CTRO"
"055","055","Bus","055A CENTRO-C.MOLINA"
"055","055","Bus","055A CENTRO-C.MOLINA"
"055","055","Bus","055A CENTRO-C.MOLINA"
"055","055","Bus","055B-CTRO.COL SEG."
"055","055","Bus","055B-CTRO.COL SEG."
"055","055","Bus","055B-CTRO.COL SEG."
"055","055","Bus","055C CENTRO-C.SEG."
"055","055","Bus","055C CENTRO-C.SEG."
"055","055","Bus","055C CENTRO-C.SEG."
"055","055","Bus","055D-COLONIA H.SAUCE"
"055","055","Bus","055D-COLONIA H.SAUCE"
"055","055","Bus","055D-COLONIA H.SAUCE"
"055","055","Bus","055F MUN-B CARMEN"
"055","055","Bus","055F MUN-B CARMEN"
"055","055","Bus","055F MUN-B CARMEN"
"055","055","Bus","055G C.SEG-HS-CARMEN"
"055","055","Bus","055G C.SEG-HS-CARMEN"
"055","055","Bus","055G C.SEG-HS-CARMEN"
"055","055","Bus","055H C.MOLINA-CENTRO"
"055","055","Bus","055H C.MOLINA-CENTRO"
"055","055","Bus","055H C.MOLINA-CENTRO"
"055","055","Bus","055H C.MOLINA-CENTRO"
"055","055","Bus","055H C.MOLINA-CTRO "
"055","055","Bus","055I BERM-CTRO-GOB"
"055","055","Bus","055I BERM-CTRO-GOB"
"055","055","Bus","055I BERM-CTRO-GOB"
"055","055","Bus","055I BERM-CTRO-GOB"
"055","055","Bus","055I BERM-CTRO-GOB"
"055","055","Bus","055I BERM-CTRO-GOB"
"055","055","Bus","055J-CENTROxCALLE 7"
"055","055","Bus","055J-CENTROxCALLE 7"
"055","055","Bus","055J-CENTROxCALLE 7"
"055","055","Bus","055J-CENTROxCALLE 7"
"056","056","Bus","056A COL-ALAM-C.GOB"
"056","056","Bus","056A COL-ALAM-C.GOB"
"056","056","Bus","056A COL-ALAM-C.GOB"
"056","056","Bus","056A COL-ALAM-C.GOB"
"056","056","Bus","056B ALAM-GOB-CTRO"
"056","056","Bus","056B ALAM-GOB-CTRO"
"056","056","Bus","056B ALAM-GOB-CTRO"
"056","056","Bus","056C ALA-E POUG-CAR"
"056","056","Bus","056C ALA-E POUG-CAR"
"056","056","Bus","056C ALA-E POUG-CAR"
"056","056","Bus","056D-ALAM-EL CARMEN"
"056","056","Bus","056D-ALAM-EL CARMEN"
"061","061","Bus","061 M.HOYOS VANDOR"
"061","061","Bus","061 M.HOYOS VANDOR"
"061","061","Bus","061 Vand S.Y Sierr"
"061","061","Bus","061 S Y SIERRA VANDO"
"061","061","Bus","61 BAJADA VANDOR"
"061","061","Bus","61BAJADA SOL Y SIER"
"061","061","Bus","061 BORBOLL SY SIERR"
"061","061","Bus","061 S.Y SIERR BORB"
"062","062","Bus","062A M.HOYOS BELG "
"062","062","Bus","062A M.HOYOS BELG"
"062","062","Bus","062B H.MORAL H.UNC"
"062","062","Bus","062A M.HOY.MOR.CTROL"
"062","062","Bus","062B MHOSP.UNC C.G"
"062","062","Bus","062B M.H MOR.CTROL"
"062","062","Bus","062B M.H.MoH.UNC C.G"
"062","062","Bus","062B MHO HOSP. S/CG"
"062","062","Bus","062B MHOY H.PIRA SCG"
"062","062","Bus","062C M.H.SEUR B.S.M."
"062","062","Bus","062C M.H.SEUREK SC.G"
"063","063","Bus","063A I.PATRI SIN C.G"
"063","063","Bus","063A INDEP.CONTROL"
"063","063","Bus","063A IND.PATRI C.GOB"
"063","063","Bus","063A INDEP.CONTROL"
"063","063","Bus","063B IND.AER.SIN C.G"
"063","063","Bus","063B AEROP.CONTROL"
"063","063","Bus","063B IND.AEROP.C.GOB"
"063","063","Bus","063B IND.AER.CTROL"
"063","063","Bus","063B INEP.HOSP.S.CG"
"063","063","Bus","063B IND.HOSP SIN CG"
"063","063","Bus","063C IND.HOSP.S.CG"
"063","063","Bus","063C INDP H.S/CG BSM"
"063","063","Bus","063C IND.H UNC C.CG"
"063","063","Bus","063C IND.H UNC C/CG"
"063","063","Bus","063D IND.PATR S.CG "
"063","063","Bus","063D IND.PC.CG C.PI"
"063","063","Bus","063A IND.PATR.SCGPI"
"063","063","Bus","063A IND.PATR.CGPI"
"064","064","Bus","064A UJEMVI S/C.GOB"
"064","064","Bus","064A UJEMVI S/C.GOB"
"064","064","Bus","064A UJEMVI C/C.GOB"
"064","064","Bus","064A UJEMVI C/C.GOB"
"065","065","Bus","065A 1 DE MAYO"
"065","065","Bus","065A 1 DE MAYO"
"066","066","Bus","066A DOR MATHEU-S/CG"
"066","066","Bus","066A DOR-MATHEU-S/CG"
"066","066","Bus","66 DORR-MATHEU-C/CG"
"066","066","Bus","066A DOR-MATHEU-S/CG"
"067","067","Bus","067A EXP DORR S/CG"
"067","067","Bus","067A EXP DORR S/CG"
"067","067","Bus","067A EXP-DOR C/CGOB"
"067","067","Bus","067A EXP DOR C/CGOB"
"068","068","Bus","068A ORTIZ S/CG"
"068","068","Bus","068A ORTIZ S/CG"
"068","068","Bus","068A ORTIZ C/CG"
"068","068","Bus","068A ORTIZ C/CG"
"069","069","Bus","069A HOSP. NOTTI"
"069","069","Bus","069A HOSP. NOTTI"
"069","069","Bus","069 MUNI LAS HER"
"069","069","Bus","069 MUNI LAS HERAS"
"071","071","Bus","071A GLLEN-G.CxTER"
"071","071","Bus","071A GLLEN-G.CxTER"
"071","071","Bus","071A GLLEN-G.CxTER"
"071","071","Bus","071A GLLEN-G.CxTER"
"071","071","Bus","071B GLLEN-GC-GOBxOB"
"071","071","Bus","071B GLLEN-GC-GOBxOB"
"071","071","Bus","071B GLLEN-GC-GOBxOB"
"071","071","Bus","071B GLLEN-GC-GOBxOB"
"072","072","Bus","072C S.IGN-TER-CGOB"
"072","072","Bus","072C S.IGN-TER-C.GOB"
"072","072","Bus","072C S.IGN-TER-C.GOB"
"072","072","Bus","072C S.IGN-TER-C.GOB"
"072","072","Bus","072F S.IGN COLON GOB"
"072","072","Bus","072F S.IGN-COLON-GOB"
"072","072","Bus","072F S.IGN-COLON-GOB"
"072","072","Bus","072F S.IGN-COLON-GOB"
"073","073","Bus","073A B°SUPE/Jud/C.G."
"073","073","Bus","073A B°SUPE/Jud/C.G."
"073","073","Bus","073A B°SUPE-Jud-C.G."
"073","073","Bus","073B B°SUPE/Jud/C.G."
"073","073","Bus","073B B°SUPE/Jud/C.G."
"073","073","Bus","073B B°SUPE/Jud/C.G."
"073","073","Bus","073C B°SUPE-Jud-C.G."
"073","073","Bus","073C B°SUPE/Jud-C.G."
"074","074","Bus","074A B°SUPE-Jud-C.G."
"074","074","Bus","074A B°SUPE/Jud/C.G."
"074","074","Bus","074A B°SUPE/Jud/C.G."
"074","074","Bus","074B B°SUPE/Jud/C.G."
"074","074","Bus","074B B°SUPE-Jud-C.G."
"074","074","Bus","074B B°SUPE/Jud/C.G."
"074","074","Bus","074C B°SUPE/Jud/C.G."
"074","074","Bus","074C B°SUPE/Jud/C.G."
"075","075","Bus","075A SUPE-PLAZA G.C."
"075","075","Bus","075A SUPE-PLAZA G.C."
"075","075","Bus","075A SUPE-PLAZA G.C."
"075","075","Bus","075A SUPE-PLAZA G.C."
"076","076","Bus","076A EXPR/SUPE/CTRO"
"076","076","Bus","076A EXPR-SUPE-CTRO"
"076","076","Bus","076A EXPR/SUPE-CTRO"
"081","081","Bus","081-Roca x SMartin"
"081","081","Bus","081-Roca x SMartin"
"081","081","Bus","081-Roca x SMartin "
"081","081","Bus","081 Roca x SanMartín"
"082","082","Bus","082-S. Miguel C.Gob"
"082","082","Bus","082-San Miguel C.Gob"
"082","082","Bus","082-San Miguel C.Gob"
"082","082","Bus","082-San Miguel C.Gob"
"083","083","Bus","083 Finca González"
"083","083","Bus","083 Finca González"
"083","083","Bus","083-Finca González  "
"083","083","Bus","083 Finca González"
"084","084","Bus","084 Minetti"
